acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.33333333,93.33333333,483.1142857,483.1142857,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,104,104,0,104,104,0,0,0,104,0,104,104,104,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,643,NA,15129,9900,NA,643,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,271858,280337,NA,297335,295503,6721,225107,NA,297442,6687,297442,298087,297311,Flanker Task ,98,50727,105,yes,1024
93.39622642,93.39622642,483.0943396,483.0943396,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,105,105,0,105,105,0,0,0,105,0,105,105,105,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,481,NA,15129,9900,NA,481,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,271858,298160,NA,300512,298668,6721,225107,NA,300618,6687,300619,301102,300489,Flanker Task ,99,51208,106,yes,1024
93.45794393,93.45794393,482.3925234,482.3925234,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,106,106,0,106,106,0,0,0,106,0,106,106,106,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,408,NA,15129,9900,NA,408,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,271858,298160,NA,302994,301171,6721,225107,NA,303101,6687,303101,303510,302970,Flanker Task ,100,51616,107,yes,1024
93.51851852,93.51851852,482.462963,482.462963,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,107,107,0,107,107,0,0,0,107,0,107,107,107,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,490,NA,15129,9900,NA,490,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,271858,298160,NA,305374,303544,6721,225107,NA,305480,6687,305480,305972,305349,Flanker Task ,101,52106,108,yes,1024
93.57798165,93.57798165,481.8807339,481.8807339,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,108,108,0,108,108,0,0,0,108,0,108,108,108,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,419,NA,15129,9900,NA,419,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,271858,298160,NA,308019,306209,6721,225107,NA,308126,6687,308126,308547,307995,Flanker Task ,102,52525,109,yes,1024
92.72727273,92.72727273,483.2818182,483.2818182,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,109,109,0,109,109,0,0,0,109,0,109,109,109,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,636,NA,15129,9900,NA,636,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,271858,298160,NA,310433,308604,6721,225107,NA,310540,6687,310540,311178,310409,Flanker Task ,102,53161,110,yes,1024
92.79279279,92.79279279,484.5855856,484.5855856,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,110,0,0,0,110,0,110,110,110,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,628,NA,15129,9900,NA,628,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,311257,311765,NA,314098,312271,6721,225107,NA,314205,6687,314205,314836,314074,Flanker Task ,103,53789,111,yes,1024
91.96428571,91.96428571,484.6517857,484.6517857,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,111,111,0,111,111,0,0,0,111,0,111,111,111,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,492,NA,15129,9900,NA,492,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,311257,314909,NA,317243,315416,6721,225107,NA,317350,6687,317350,317844,317220,Flanker Task ,103,54281,112,yes,1024
92.03539823,92.03539823,483.5575221,483.5575221,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,112,112,0,112,112,0,0,0,112,0,112,112,112,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,361,NA,15129,9900,NA,361,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,320258,318433,6721,225107,NA,320364,6687,320364,320726,320233,Flanker Task ,104,54642,113,yes,1024
92.10526316,92.10526316,481.8421053,481.8421053,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,113,113,0,113,113,0,0,0,113,0,113,113,113,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,288,NA,15129,9900,NA,288,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,322627,320799,6721,225107,NA,322733,6687,322733,323023,322603,Flanker Task ,105,54930,114,yes,1024
92.17391304,92.17391304,480.373913,480.373913,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,114,114,0,0,0,114,0,114,114,114,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,313,NA,15129,9900,NA,313,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,324905,323091,6721,225107,NA,325011,6687,325012,325326,324881,Flanker Task ,106,55243,115,yes,1024
92.24137931,92.24137931,478.8965517,478.8965517,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,115,115,0,115,115,0,0,0,115,0,115,115,115,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,309,NA,15129,9900,NA,309,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,327218,325415,6721,225107,NA,327324,6687,327324,327635,327193,Flanker Task ,107,55552,116,yes,1024
92.30769231,92.30769231,477.5042735,477.5042735,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,116,116,0,116,116,0,0,0,116,0,116,116,116,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,316,NA,15129,9900,NA,316,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,329559,327706,6721,225107,NA,329665,6687,329665,329983,329533,Flanker Task ,108,55868,117,yes,1024
92.37288136,92.37288136,476.2372881,476.2372881,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,117,117,0,117,117,0,0,0,117,0,117,117,117,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,328,NA,15129,9900,NA,328,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,331880,330057,6721,225107,NA,331986,6687,331986,332315,331856,Flanker Task ,109,56196,118,yes,1024
92.43697479,92.43697479,475.8487395,475.8487395,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,118,118,0,118,118,0,0,0,118,0,118,118,118,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,430,NA,15129,9900,NA,430,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,334210,332401,6721,225107,NA,334317,6687,334317,334748,334186,Flanker Task ,110,56626,119,yes,1024
92.5,92.5,475.4166667,475.4166667,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,119,119,0,119,119,0,0,0,119,0,119,119,119,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,424,NA,15129,9900,NA,424,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,336589,334780,6721,225107,NA,336696,6687,336696,337122,336564,Flanker Task ,111,57050,120,yes,1024
92.56198347,92.56198347,475.3966942,475.3966942,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,120,120,0,120,120,0,0,0,120,0,120,120,120,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,473,NA,15129,9900,NA,473,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,339021,337193,6721,225107,NA,339128,6687,339128,339603,338997,Flanker Task ,112,57523,121,yes,1024
92.62295082,92.62295082,474.4918033,474.4918033,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,121,121,0,121,121,0,0,0,121,0,121,121,121,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,365,NA,15129,9900,NA,365,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,341501,339674,6721,225107,NA,341608,6687,341608,341975,341477,Flanker Task ,113,57888,122,yes,1024
92.68292683,92.68292683,473.8211382,473.8211382,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,122,122,0,122,122,0,0,0,122,0,122,122,122,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,392,NA,15129,9900,NA,392,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,343866,342043,6721,225107,NA,343972,6687,343972,344366,343842,Flanker Task ,114,58280,123,yes,1024
92.74193548,92.74193548,473.7016129,473.7016129,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,123,123,0,123,123,0,0,0,123,0,123,123,123,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,459,NA,15129,9900,NA,459,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,346266,344438,6721,225107,NA,346373,6687,346373,346834,346242,Flanker Task ,115,58739,124,yes,1024
92.8,92.8,472.568,472.568,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,124,124,0,124,124,0,0,0,124,0,124,124,124,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,332,NA,15129,9900,NA,332,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,348701,346901,6721,225107,NA,348807,6687,348807,349141,348677,Flanker Task ,116,59071,125,yes,1024
92.85714286,92.85714286,471.6904762,471.6904762,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,125,125,0,125,125,0,0,0,125,0,125,125,125,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,362,NA,15129,9900,NA,362,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,350990,349171,6721,225107,NA,351097,6687,351097,351461,350966,Flanker Task ,117,59433,126,yes,1024
92.91338583,92.91338583,471.3307087,471.3307087,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,126,126,0,126,126,0,0,0,126,0,126,126,126,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,426,NA,15129,9900,NA,426,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,353322,351496,6721,225107,NA,353429,6687,353429,353856,353298,Flanker Task ,118,59859,127,yes,1024
92.96875,92.96875,470.859375,470.859375,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,127,127,0,127,127,0,0,0,127,0,127,127,127,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,411,NA,15129,9900,NA,411,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,355785,353956,6721,225107,NA,355891,6687,355891,356303,355761,Flanker Task ,119,60270,128,yes,1024
93.02325581,93.02325581,470.5891473,470.5891473,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,128,128,0,128,128,0,0,0,128,0,128,128,128,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,436,NA,15129,9900,NA,436,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,358186,356368,6721,225107,NA,358292,6687,358292,358730,358162,Flanker Task ,120,60706,129,yes,1024
93.07692308,93.07692308,470.1384615,470.1384615,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,129,129,0,129,129,0,0,0,129,0,129,129,129,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,412,NA,15129,9900,NA,412,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,360641,358815,6721,225107,NA,360748,6687,360748,361162,360617,Flanker Task ,121,61118,130,yes,1024
93.12977099,93.12977099,469.6946565,469.6946565,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,130,130,0,130,130,0,0,0,130,0,130,130,130,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,412,NA,15129,9900,NA,412,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,363069,361248,6721,225107,NA,363176,6687,363176,363590,363045,Flanker Task ,122,61530,131,yes,1024
93.18181818,93.18181818,469.5454545,469.5454545,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,131,131,0,131,131,0,0,0,131,0,131,131,131,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,450,NA,15129,9900,NA,450,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,365489,363656,6721,225107,NA,365596,6687,365596,366048,365465,Flanker Task ,123,61980,132,yes,1024
93.23308271,93.23308271,469.0676692,469.0676692,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,132,132,0,132,132,0,0,0,132,0,132,132,132,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,406,NA,15129,9900,NA,406,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,367890,366079,6721,225107,NA,367996,6687,367996,368403,367865,Flanker Task ,124,62386,133,yes,1024
93.28358209,93.28358209,468.7761194,468.7761194,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,133,133,0,133,133,0,0,0,133,0,133,133,133,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,430,NA,15129,9900,NA,430,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,370321,368478,6721,225107,NA,370427,6687,370427,370859,370297,Flanker Task ,125,62816,134,yes,1024
93.33333333,93.33333333,468.5925926,468.5925926,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,134,134,0,134,134,0,0,0,134,0,134,134,134,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,444,NA,15129,9900,NA,444,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,314909,NA,372777,370946,6721,225107,NA,372884,6687,372884,373329,372754,Flanker Task ,126,63260,135,yes,1024
93.38235294,93.38235294,468.4338235,468.4338235,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,135,135,0,135,135,0,0,0,135,0,135,135,135,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,447,NA,15129,9900,NA,447,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,375217,373397,6721,225107,NA,375324,6687,375324,375772,375193,Flanker Task ,127,63707,136,yes,1024
93.43065693,93.43065693,468.2189781,468.2189781,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,136,136,0,136,136,0,0,0,136,0,136,136,136,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,439,NA,15129,9900,NA,439,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,377788,375851,6721,225107,NA,377895,6687,377896,378336,377763,Flanker Task ,128,64146,137,yes,1024
93.47826087,93.47826087,468.3478261,468.3478261,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,137,137,0,137,137,0,0,0,137,0,137,137,137,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,486,NA,15129,9900,NA,486,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,317925,314909,NA,380192,378368,6721,225107,NA,380298,6687,380298,380786,380168,Flanker Task ,129,64632,138,yes,1024
93.52517986,93.52517986,468.2014388,468.2014388,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,138,138,0,138,138,0,0,0,138,0,138,138,138,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,448,NA,15129,9900,NA,448,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,382672,380865,6721,225107,NA,382779,6687,382779,383229,382648,Flanker Task ,130,65080,139,yes,1024
93.57142857,93.57142857,468.2642857,468.2642857,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,139,139,0,139,139,0,0,0,139,0,139,139,139,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,477,NA,15129,9900,NA,477,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,385127,383293,6721,225107,NA,385234,6687,385234,385713,385103,Flanker Task ,131,65557,140,yes,1024
93.61702128,93.61702128,468.0567376,468.0567376,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,140,140,0,140,140,0,0,0,140,0,140,140,140,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,439,NA,15129,9900,NA,439,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,387650,385813,6721,225107,NA,387756,6687,387757,388198,387625,Flanker Task ,132,65996,141,yes,1024
