acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.26923077,93.26923077,754.9038462,754.9038462,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,103,0,103,0,103,0,0,0,103,103,103,103,NA,NA,103,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,647,NA,10987,6234,NA,647,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,232071,NA,233674,2781,174279,NA,232574,233778,234426,233672,NA,NA,233778,Week4submit,97,78510,104,yes,1024
93.33333333,93.33333333,754.5047619,754.5047619,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,104,0,104,0,104,0,0,0,104,104,104,104,NA,NA,104,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,713,NA,10987,6234,NA,713,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,234431,NA,236040,2781,174279,NA,234934,236143,236858,236037,NA,NA,236143,Week4submit,98,79223,105,yes,1024
93.39622642,93.39622642,752.1698113,752.1698113,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,105,0,105,0,105,0,0,0,105,105,105,105,NA,NA,105,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,507,NA,10987,6234,NA,507,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,236863,NA,238470,2781,174279,NA,237366,238573,239082,238467,NA,NA,238573,Week4submit,99,79730,106,yes,1024
93.45794393,93.45794393,751.5327103,751.5327103,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,106,0,106,0,106,0,0,0,106,106,106,106,NA,NA,106,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,684,NA,10987,6234,NA,684,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,236863,NA,240189,2781,174279,NA,239087,240292,240978,240186,NA,NA,240292,Week4submit,100,80414,107,yes,1024
93.51851852,93.51851852,749.1574074,749.1574074,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,107,0,107,0,107,0,0,0,107,107,107,107,NA,NA,107,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,495,NA,10987,6234,NA,495,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,240983,NA,242586,2781,174279,NA,241486,242689,243186,242583,NA,NA,242689,Week4submit,101,80909,108,yes,1024
93.57798165,93.57798165,746.266055,746.266055,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,108,0,108,0,108,0,0,0,108,108,108,108,NA,NA,108,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,434,NA,10987,6234,NA,434,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,240983,NA,244295,2781,174279,NA,243191,244398,244834,244292,NA,NA,244398,Week4submit,102,81343,109,yes,1024
93.63636364,93.63636364,745.3272727,745.3272727,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,109,0,109,0,109,0,0,0,109,109,109,109,NA,NA,109,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,643,NA,10987,6234,NA,643,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,240983,NA,245942,2781,174279,NA,244839,246045,246690,245939,NA,NA,246045,Week4submit,103,81986,110,yes,1024
93.69369369,93.69369369,744.0630631,744.0630631,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,110,0,110,0,110,0,0,0,110,110,110,110,NA,NA,110,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,605,NA,10987,6234,NA,605,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,246695,NA,248308,2781,174279,NA,247198,248411,249018,248305,NA,NA,248411,Week4submit,104,82591,111,yes,1024
93.75,93.75,743.7678571,743.7678571,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,111,0,111,0,111,0,0,0,111,111,111,111,NA,NA,111,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,711,NA,10987,6234,NA,711,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,249023,NA,250626,2781,174279,NA,249525,250729,251442,250623,NA,NA,250729,Week4submit,105,83302,112,yes,1024
93.80530973,93.80530973,742.1769912,742.1769912,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,112,0,112,0,112,0,0,0,112,112,112,112,NA,NA,112,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,564,NA,10987,6234,NA,564,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,251447,NA,253052,2781,174279,NA,251950,253156,253722,253050,NA,NA,253156,Week4submit,106,83866,113,yes,1024
93.85964912,93.85964912,740.4824561,740.4824561,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,113,0,113,0,113,0,0,0,113,113,113,113,NA,NA,113,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,549,NA,10987,6234,NA,549,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,251447,NA,254820,2781,174279,NA,253727,254923,255474,254817,NA,NA,254923,Week4submit,107,84415,114,yes,1024
93.91304348,93.91304348,739.5130435,739.5130435,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,114,0,114,0,114,0,0,0,114,114,114,114,NA,NA,114,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,629,NA,10987,6234,NA,629,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,251447,NA,256588,2781,174279,NA,255479,256691,257322,256585,NA,NA,256691,Week4submit,108,85044,115,yes,1024
93.96551724,93.96551724,737.2413793,737.2413793,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,115,0,115,0,115,0,0,0,115,115,115,115,NA,NA,115,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,476,NA,10987,6234,NA,476,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,257327,NA,258933,2781,174279,NA,257830,259036,259514,258930,NA,NA,259036,Week4submit,109,85520,116,yes,1024
94.01709402,94.01709402,735.5726496,735.5726496,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,116,0,116,0,116,0,0,0,116,116,116,116,NA,NA,116,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,542,NA,10987,6234,NA,542,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,257327,NA,260619,2781,174279,NA,259519,260722,261266,260616,NA,NA,260722,Week4submit,110,86062,117,yes,1024
93.22033898,93.22033898,734.4830508,734.4830508,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,117,0,117,0,117,0,0,0,117,117,117,117,NA,NA,117,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,607,NA,10987,6234,NA,607,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,257327,NA,262378,2781,174279,NA,261271,262481,263090,262375,NA,NA,262481,Week4submit,110,86669,118,yes,1024
93.27731092,93.27731092,734.0084034,734.0084034,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,118,0,118,0,118,0,0,0,118,118,118,118,NA,NA,118,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,678,NA,10987,6234,NA,678,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,263095,2777,263598,NA,265203,2781,174279,NA,264101,265306,265986,265200,NA,NA,265306,Week4submit,111,87347,119,yes,1024
93.33333333,93.33333333,732.5083333,732.5083333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,119,0,119,0,119,0,0,0,119,119,119,119,NA,NA,119,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,554,NA,10987,6234,NA,554,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,263095,2777,265991,NA,267599,2781,174279,NA,266494,267702,268258,267596,NA,NA,267702,Week4submit,112,87901,120,yes,1024
93.38842975,93.38842975,731.2231405,731.2231405,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,120,0,120,0,120,0,0,0,120,120,120,120,NA,NA,120,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,577,NA,10987,6234,NA,577,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,263095,2777,265991,NA,269368,2781,174279,NA,268263,269471,270050,269365,NA,NA,269471,Week4submit,113,88478,121,yes,1024
93.44262295,93.44262295,729.4754098,729.4754098,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,121,0,121,0,121,0,0,0,121,121,121,121,NA,NA,121,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,518,NA,10987,6234,NA,518,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,263095,2777,265991,NA,271155,2781,174279,NA,270055,271258,271778,271152,NA,NA,271258,Week4submit,114,88996,122,yes,1024
93.49593496,93.49593496,728.4552846,728.4552846,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,122,0,122,0,122,0,0,0,122,122,122,122,NA,NA,122,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,604,NA,10987,6234,NA,604,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,263095,2777,265991,NA,272885,2781,174279,NA,271783,272988,273594,272882,NA,NA,272988,Week4submit,115,89600,123,yes,1024
93.5483871,93.5483871,727.3790323,727.3790323,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,123,0,123,0,123,0,0,0,123,123,123,123,NA,NA,123,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,595,NA,10987,6234,NA,595,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,263095,2777,273599,NA,275199,2781,174279,NA,274102,275302,275898,275196,NA,NA,275302,Week4submit,116,90195,124,yes,1024
93.6,93.6,725.552,725.552,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,124,0,124,0,124,0,0,0,124,124,124,124,NA,NA,124,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,499,NA,10987,6234,NA,499,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,263095,2777,273599,NA,277015,2781,174279,NA,275903,277118,277618,277012,NA,NA,277118,Week4submit,117,90694,125,yes,1024
93.65079365,93.65079365,725.3174603,725.3174603,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,125,0,125,0,125,0,0,0,125,125,125,125,NA,NA,125,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,696,NA,10987,6234,NA,696,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,263095,2777,273599,NA,278730,2781,174279,NA,277623,278833,279531,278727,NA,NA,278833,Week4submit,118,91390,126,yes,1024
92.91338583,92.91338583,723.6929134,723.6929134,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,126,0,126,0,126,0,0,0,126,126,126,126,NA,NA,126,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,519,NA,10987,6234,NA,519,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,263095,2777,279536,NA,281138,2781,174279,NA,280039,281241,281762,281135,NA,NA,281241,Week4submit,118,91909,127,yes,1024
92.96875,92.96875,723.359375,723.359375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,127,0,127,0,127,0,0,0,127,127,127,127,NA,NA,127,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,681,NA,10987,6234,NA,681,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,281767,2777,279536,NA,283368,2781,174279,NA,282270,283471,284154,283365,NA,NA,283471,Week4submit,119,92590,128,yes,1024
93.02325581,93.02325581,722.1007752,722.1007752,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,128,0,128,0,128,0,0,0,128,128,128,128,NA,NA,128,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,561,NA,10987,6234,NA,561,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,281767,2777,284159,NA,285760,2781,174279,NA,284662,285864,286427,285758,NA,NA,285864,Week4submit,120,93151,129,yes,1024
93.07692308,93.07692308,721.2538462,721.2538462,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,129,0,129,0,129,0,0,0,129,129,129,129,NA,NA,129,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,612,NA,10987,6234,NA,612,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,281767,2777,284159,NA,287533,2781,174279,NA,286432,287637,288251,287531,NA,NA,287637,Week4submit,121,93763,130,yes,1024
93.12977099,93.12977099,719.5725191,719.5725191,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,130,0,130,0,130,0,0,0,130,130,130,130,NA,NA,130,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,501,NA,10987,6234,NA,501,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,281767,2777,288256,NA,289862,2781,174279,NA,288759,289964,290467,289859,NA,NA,289964,Week4submit,122,94264,131,yes,1024
93.18181818,93.18181818,717.9621212,717.9621212,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,131,0,131,0,131,0,0,0,131,131,131,131,NA,NA,131,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,507,NA,10987,6234,NA,507,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,281767,2777,288256,NA,291574,2781,174279,NA,290471,291677,292186,291571,NA,NA,291677,Week4submit,123,94771,132,yes,1024
93.23308271,93.23308271,716.0827068,716.0827068,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,132,0,132,0,132,0,0,0,132,132,132,132,NA,NA,132,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,468,NA,10987,6234,NA,468,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,281767,2777,288256,NA,293293,2781,174279,NA,292191,293396,293866,293290,NA,NA,293396,Week4submit,124,95239,133,yes,1024
93.28358209,93.28358209,715.3731343,715.3731343,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,133,0,133,0,133,0,0,0,133,133,133,133,NA,NA,133,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,621,NA,10987,6234,NA,621,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,281767,2777,288256,NA,294973,2781,174279,NA,293871,295076,295699,294970,NA,NA,295076,Week4submit,125,95860,134,yes,1024
93.33333333,93.33333333,714.562963,714.562963,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,134,0,134,0,134,0,0,0,134,134,134,134,NA,NA,134,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,606,NA,10987,6234,NA,606,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,281767,2777,295704,NA,297308,2781,174279,NA,296207,297411,298019,297305,NA,NA,297411,Week4submit,126,96466,135,yes,1024
92.64705882,92.64705882,713.4191176,713.4191176,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,135,0,135,0,135,0,0,0,135,135,135,135,NA,NA,135,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,559,NA,10987,6234,NA,559,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,281767,2777,298024,NA,299635,2781,174279,NA,298527,299738,300299,299632,NA,NA,299738,Week4submit,126,97025,136,yes,1024
92.70072993,92.70072993,713.6277372,713.6277372,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,136,0,136,0,136,0,0,0,136,136,136,136,NA,NA,136,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,742,NA,10987,6234,NA,742,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,300304,2777,298024,NA,301916,2781,174279,NA,300807,302019,302763,301913,NA,NA,302019,Week4submit,127,97767,137,yes,1024
92.75362319,92.75362319,714.3768116,714.3768116,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,137,0,137,0,137,0,0,0,137,137,137,137,NA,NA,137,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,817,NA,10987,6234,NA,817,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,300304,2777,302768,NA,304369,2781,174279,NA,303271,304472,305291,304367,NA,NA,304472,Week4submit,128,98584,138,yes,1024
