acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.28571429,94.28571429,461.5809524,461.5809524,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,104,0,104,0,104,0,0,0,104,104,104,104,NA,NA,104,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,469,NA,230006,6648,NA,469,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,403749,2980,NA,NA,417219,2984,368919,NA,416117,417322,417792,417216,NA,NA,417322,Week4submit,99,48466,105,yes,1024
94.33962264,94.33962264,460.8396226,460.8396226,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,105,0,105,0,105,0,0,0,105,105,105,105,NA,NA,105,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,383,NA,230006,6648,NA,383,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,403749,2980,NA,NA,418897,2984,368919,NA,417797,419000,419384,418894,NA,NA,419000,Week4submit,100,48849,106,yes,1024
94.39252336,94.39252336,461.5981308,461.5981308,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,106,0,106,0,106,0,0,0,106,106,106,106,NA,NA,106,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,542,NA,230006,6648,NA,542,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,403749,2980,NA,NA,420490,2984,368919,NA,419389,420593,421136,420487,NA,NA,420593,Week4submit,101,49391,107,yes,1024
94.44444444,94.44444444,461.7592593,461.7592593,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,107,0,107,0,107,0,0,0,107,107,107,107,NA,NA,107,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,479,NA,230006,6648,NA,479,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,403749,2980,NA,NA,422250,2984,368919,NA,421141,422352,422832,422247,NA,NA,422352,Week4submit,102,49870,108,yes,1024
94.49541284,94.49541284,461.9082569,461.9082569,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,108,0,108,0,108,0,0,0,108,108,108,108,NA,NA,108,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,478,NA,230006,6648,NA,478,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,403749,2980,NA,NA,423938,2984,368919,NA,422837,424041,424520,423936,NA,NA,424041,Week4submit,103,50348,109,yes,1024
94.54545455,94.54545455,461.1636364,461.1636364,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,109,0,109,0,109,0,0,0,109,109,109,109,NA,NA,109,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,380,NA,230006,6648,NA,380,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,403749,2980,NA,NA,425636,2984,368919,NA,424525,425739,426120,425634,NA,NA,425739,Week4submit,104,50728,110,yes,1024
94.59459459,94.59459459,464,464,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,110,0,110,0,110,0,0,0,110,110,110,110,NA,NA,110,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,776,NA,230006,6648,NA,776,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,403749,2980,NA,NA,427232,2984,368919,NA,426125,427335,428112,427229,NA,NA,427335,Week4submit,105,51504,111,yes,1024
94.64285714,94.64285714,464.2589286,464.2589286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,111,0,111,0,111,0,0,0,111,111,111,111,NA,NA,111,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,493,NA,230006,6648,NA,493,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,403749,2980,428117,NA,429722,2984,368919,NA,428620,429826,430320,429720,NA,NA,429826,Week4submit,106,51997,112,yes,1024
93.80530973,93.80530973,463.6902655,463.6902655,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,112,0,112,0,112,0,0,0,112,112,112,112,NA,NA,112,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,400,NA,230006,6648,NA,400,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,403749,2980,428117,NA,431432,2984,368919,NA,430325,431535,431936,431429,NA,NA,431535,Week4submit,106,52397,113,yes,1024
93.85964912,93.85964912,464.3070175,464.3070175,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,113,0,113,0,113,0,0,0,113,113,113,113,NA,NA,113,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,534,NA,230006,6648,NA,534,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,428117,NA,433546,2984,368919,NA,432445,433649,434184,433543,NA,NA,433649,Week4submit,107,52931,114,yes,1024
93.91304348,93.91304348,463.9130435,463.9130435,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,114,0,114,0,114,0,0,0,114,114,114,114,NA,NA,114,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,419,NA,230006,6648,NA,419,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,428117,NA,435293,2984,368919,NA,434190,435396,435816,435290,NA,NA,435396,Week4submit,108,53350,115,yes,1024
93.96551724,93.96551724,463.4568966,463.4568966,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,115,0,115,0,115,0,0,0,115,115,115,115,NA,NA,115,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,411,NA,230006,6648,NA,411,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,428117,NA,436925,2984,368919,NA,435821,437028,437440,436922,NA,NA,437028,Week4submit,109,53761,116,yes,1024
94.01709402,94.01709402,463.4358974,463.4358974,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,116,0,116,0,116,0,0,0,116,116,116,116,NA,NA,116,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,461,NA,230006,6648,NA,461,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,431942,2980,428117,NA,438547,2984,368919,NA,437446,438650,439112,438544,NA,NA,438650,Week4submit,110,54222,117,yes,1024
94.06779661,94.06779661,463.6525424,463.6525424,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,117,0,117,0,117,0,0,0,117,117,117,117,NA,NA,117,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,489,NA,230006,6648,NA,489,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,431942,2980,428117,NA,440223,2984,368919,NA,439118,440326,440816,440220,NA,NA,440326,Week4submit,111,54711,118,yes,1024
94.11764706,94.11764706,463.9831933,463.9831933,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,118,0,118,0,118,0,0,0,118,118,118,118,NA,NA,118,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,503,NA,230006,6648,NA,503,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,428117,NA,441928,2984,368919,NA,440821,442032,442536,441926,NA,NA,442032,Week4submit,112,55214,119,yes,1024
94.16666667,94.16666667,466.2916667,466.2916667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,119,0,119,0,119,0,0,0,119,119,119,119,NA,NA,119,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,741,NA,230006,6648,NA,741,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,431942,2980,428117,NA,443635,2984,368919,NA,442541,443738,444480,443632,NA,NA,443738,Week4submit,113,55955,120,yes,1024
94.21487603,94.21487603,466.6033058,466.6033058,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,120,0,120,0,120,0,0,0,120,120,120,120,NA,NA,120,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,504,NA,230006,6648,NA,504,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,444485,NA,446096,2984,368919,NA,444988,446199,446704,446093,NA,NA,446199,Week4submit,114,56459,121,yes,1024
94.26229508,94.26229508,466.2786885,466.2786885,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,121,0,121,0,121,0,0,0,121,121,121,121,NA,NA,121,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,427,NA,230006,6648,NA,427,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,444485,NA,447803,2984,368919,NA,446709,447907,448336,447801,NA,NA,447907,Week4submit,115,56886,122,yes,1024
94.30894309,94.30894309,465.9105691,465.9105691,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,122,0,122,0,122,0,0,0,122,122,122,122,NA,NA,122,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,421,NA,230006,6648,NA,421,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,444485,NA,449444,2984,368919,NA,448341,449546,449968,449441,NA,NA,449546,Week4submit,116,57307,123,yes,1024
94.35483871,94.35483871,465.5,465.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,123,0,123,0,123,0,0,0,123,123,123,123,NA,NA,123,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,415,NA,230006,6648,NA,415,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,451080,2984,368919,NA,449973,451183,451600,451077,NA,NA,451183,Week4submit,117,57722,124,yes,1024
94.4,94.4,465.256,465.256,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,124,0,124,0,124,0,0,0,124,124,124,124,NA,NA,124,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,435,NA,230006,6648,NA,435,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,444485,NA,453068,2984,368919,NA,451968,453171,453608,453065,NA,NA,453171,Week4submit,118,58157,125,yes,1024
94.44444444,94.44444444,465.4047619,465.4047619,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,125,0,125,0,125,0,0,0,125,125,125,125,NA,NA,125,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,484,NA,230006,6648,NA,484,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,454715,2984,368919,NA,453613,454818,455304,454712,NA,NA,454818,Week4submit,119,58641,126,yes,1024
94.48818898,94.48818898,465.8582677,465.8582677,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,126,0,126,0,126,0,0,0,126,126,126,126,NA,NA,126,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,523,NA,230006,6648,NA,523,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,431942,2980,444485,NA,456420,2984,368919,NA,455309,456523,457048,456417,NA,NA,456523,Week4submit,120,59164,127,yes,1024
94.53125,94.53125,465.7109375,465.7109375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,127,0,127,0,127,0,0,0,127,127,127,127,NA,NA,127,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,447,NA,230006,6648,NA,447,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,458161,2984,368919,NA,457053,458264,458713,458158,NA,NA,458264,Week4submit,121,59611,128,yes,1024
94.57364341,94.57364341,464.9922481,464.9922481,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,128,0,128,0,128,0,0,0,128,128,128,128,NA,NA,128,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,373,NA,230006,6648,NA,373,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,459818,2984,368919,NA,458718,459921,460296,459815,NA,NA,459921,Week4submit,122,59984,129,yes,1024
94.61538462,94.61538462,464.6230769,464.6230769,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,129,0,129,0,129,0,0,0,129,129,129,129,NA,NA,129,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,417,NA,230006,6648,NA,417,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,431942,2980,444485,NA,461406,2984,368919,NA,460301,461509,461928,461403,NA,NA,461509,Week4submit,123,60401,130,yes,1024
94.65648855,94.65648855,464.0610687,464.0610687,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,130,0,130,0,130,0,0,0,130,130,130,130,NA,NA,130,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,391,NA,230006,6648,NA,391,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,463032,2984,368919,NA,461933,463135,463528,463029,NA,NA,463135,Week4submit,124,60792,131,yes,1024
94.6969697,94.6969697,463.7575758,463.7575758,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,131,0,131,0,131,0,0,0,131,131,131,131,NA,NA,131,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,424,NA,230006,6648,NA,424,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,431942,2980,444485,NA,464639,2984,368919,NA,463533,464742,465168,464636,NA,NA,464742,Week4submit,125,61216,132,yes,1024
94.73684211,94.73684211,463.4360902,463.4360902,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,132,0,132,0,132,0,0,0,132,132,132,132,NA,NA,132,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,421,NA,230006,6648,NA,421,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,431942,2980,444485,NA,466274,2984,368919,NA,465173,466377,466800,466271,NA,NA,466377,Week4submit,126,61637,133,yes,1024
94.7761194,94.7761194,463.2537313,463.2537313,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,133,0,133,0,133,0,0,0,133,133,133,133,NA,NA,133,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,439,NA,230006,6648,NA,439,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,431942,2980,444485,NA,467912,2984,368919,NA,466807,468015,468456,467909,NA,NA,468015,Week4submit,127,62076,134,yes,1024
94.07407407,94.07407407,463.6222222,463.6222222,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,134,0,134,0,134,0,0,0,134,134,134,134,NA,NA,134,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,513,NA,230006,6648,NA,513,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,431942,2980,444485,NA,469566,2984,368919,NA,468461,469669,470184,469563,NA,NA,469669,Week4submit,127,62589,135,yes,1024
93.38235294,93.38235294,463.5441176,463.5441176,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,135,0,135,0,135,0,0,0,135,135,135,135,NA,NA,135,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,453,NA,230006,6648,NA,453,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,470189,2980,444485,NA,471793,2984,368919,NA,470692,471897,472352,471791,NA,NA,471897,Week4submit,127,63042,136,yes,1024
93.43065693,93.43065693,464.2481752,464.2481752,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,136,0,136,0,136,0,0,0,136,136,136,136,NA,NA,136,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,560,NA,230006,6648,NA,560,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,472357,2980,444485,NA,473967,2984,368919,NA,472860,474070,474632,473964,NA,NA,474070,Week4submit,128,63602,137,yes,1024
93.47826087,93.47826087,463.673913,463.673913,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,137,0,137,0,137,0,0,0,137,137,137,137,NA,NA,137,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,385,NA,230006,6648,NA,385,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,444485,NA,475743,2984,368919,NA,474637,475845,476232,475740,NA,NA,475845,Week4submit,129,63987,138,yes,1024
93.52517986,93.52517986,464.1151079,464.1151079,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,138,0,138,0,138,0,0,0,138,138,138,138,NA,NA,138,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,525,NA,230006,6648,NA,525,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,472357,2980,444485,NA,477337,2984,368919,NA,476237,477441,477968,477335,NA,NA,477441,Week4submit,130,64512,139,yes,1024
