acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_Keyboard_Response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_Keyboard_Response,count_Logger,count_Sequence,count_Stimulus,count_experiment,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_Keyboard_Response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_Keyboard_Response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_Keyboard_Response,time_Logger,time_Sequence,time_Stimulus,time_experiment,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.54054054,90.54054054,563.9594595,563.9594595,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,147,147,0,147,147,0,0,0,147,147,147,147,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,494,NA,91740,11392,NA,494,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,398734,388795,NA,412181,410923,5866,264478,NA,412308,412810,412154,412307,5833,Flanker Test,134,83466,148,yes,1024
90.60402685,90.60402685,563.6107383,563.6107383,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,148,148,0,148,148,0,0,0,148,148,148,148,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,512,NA,91740,11392,NA,512,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,398734,388795,NA,414098,412840,5866,264478,NA,414226,414746,414072,414225,5833,Flanker Test,135,83978,149,yes,1024
90,90,563.18,563.18,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,149,149,0,149,149,0,0,0,149,149,149,149,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,499,NA,91740,11392,NA,499,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,398734,388795,NA,416036,414778,5866,264478,NA,416163,416670,416008,416162,5833,Flanker Test,135,84477,150,yes,1024
90.06622517,90.06622517,563.8609272,563.8609272,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,150,150,0,150,150,0,0,0,150,150,150,150,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,666,NA,91740,11392,NA,666,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,416701,388795,NA,418490,417231,5866,264478,NA,418618,419292,418464,418617,5833,Flanker Test,136,85143,151,yes,1024
90.13157895,90.13157895,563.2960526,563.2960526,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,151,151,0,151,151,0,0,0,151,151,151,151,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,478,NA,91740,11392,NA,478,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,416701,419324,NA,421107,419850,5866,264478,NA,421233,421719,421081,421233,5833,Flanker Test,137,85621,152,yes,1024
90.19607843,90.19607843,563.8235294,563.8235294,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,152,152,0,152,152,0,0,0,152,152,152,152,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,644,NA,91740,11392,NA,644,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,416701,419324,NA,423007,421750,5866,264478,NA,423134,423786,422982,423134,5833,Flanker Test,138,86265,153,yes,1024
90.25974026,90.25974026,563.974026,563.974026,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,153,153,0,153,153,0,0,0,153,153,153,153,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,587,NA,91740,11392,NA,587,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,416701,423817,NA,425600,424344,5866,264478,NA,425728,426323,425574,425728,5833,Flanker Test,139,86852,154,yes,1024
89.67741935,89.67741935,563.5870968,563.5870968,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,154,154,0,154,154,0,0,0,154,154,154,154,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,504,NA,91740,11392,NA,504,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,416701,423817,NA,427615,426355,5866,264478,NA,427741,428254,427589,427741,5833,Flanker Test,139,87356,155,yes,1024
89.74358974,89.74358974,562.7692308,562.7692308,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,155,155,0,155,155,0,0,0,155,155,155,155,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,436,NA,91740,11392,NA,436,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,428292,423817,NA,430080,428820,5866,264478,NA,430208,430652,430053,430207,5833,Flanker Test,140,87792,156,yes,1024
89.8089172,89.8089172,562.7770701,562.7770701,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,156,156,0,156,156,0,0,0,156,156,156,156,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,564,NA,91740,11392,NA,564,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,428292,423817,NA,431941,430683,5866,264478,NA,432069,432641,431915,432068,5833,Flanker Test,141,88356,157,yes,1024
89.87341772,89.87341772,561.8291139,561.8291139,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,157,157,0,157,157,0,0,0,157,157,157,157,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,413,NA,91740,11392,NA,413,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,428292,423817,NA,433933,432672,5866,264478,NA,434060,434482,433906,434059,5833,Flanker Test,142,88769,158,yes,1024
89.93710692,89.93710692,560.7735849,560.7735849,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,158,158,0,158,158,0,0,0,158,158,158,158,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,394,NA,91740,11392,NA,394,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,428292,423817,NA,435770,434513,5866,264478,NA,435897,436300,435744,435897,5833,Flanker Test,143,89163,159,yes,1024
90,90,560.78125,560.78125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,159,159,0,159,159,0,0,0,159,159,159,159,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,562,NA,91740,11392,NA,562,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,428292,423817,NA,437587,436331,5866,264478,NA,437715,438285,437560,437714,5833,Flanker Test,144,89725,160,yes,1024
89.44099379,89.44099379,557.3664596,557.3664596,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,160,160,0,160,160,0,0,0,160,160,160,160,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,11,NA,91740,11392,104058,11,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,428292,423817,NA,543711,438317,5866,264478,439394,543839,543858,543685,543839,5833,Flanker Test,144,89736,161,yes,1024
89.50617284,89.50617284,557.3765432,557.3765432,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,161,161,0,161,161,0,0,0,161,161,161,161,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,559,NA,91740,11392,104058,559,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,543891,423817,NA,545677,544417,5866,264478,439394,545804,546371,545651,545804,5833,Flanker Test,145,90295,162,yes,1024
88.95705521,88.95705521,556.5276074,556.5276074,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,162,162,0,162,162,0,0,0,162,162,162,162,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,419,NA,91740,11392,104058,419,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,543891,546403,NA,548189,546930,5866,264478,439394,548315,548743,548162,548315,5833,Flanker Test,145,90714,163,yes,1024
89.02439024,89.02439024,555.6707317,555.6707317,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,163,163,0,163,163,0,0,0,163,163,163,163,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,416,NA,91740,11392,104058,416,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,548774,549303,NA,551086,549829,5866,264478,439394,551213,551637,551060,551213,5833,Flanker Test,146,91130,164,yes,1024
88.48484848,88.48484848,554.369697,554.369697,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,164,164,0,164,164,0,0,0,164,164,164,164,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,341,NA,91740,11392,104058,341,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,548774,551669,NA,553455,552195,5866,264478,439394,553583,553932,553429,553582,5833,Flanker Test,146,91471,165,yes,1024
88.55421687,88.55421687,553.2048193,553.2048193,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,165,165,0,165,165,0,0,0,165,165,165,165,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,361,NA,91740,11392,104058,361,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,553964,554494,NA,556288,555020,5866,264478,439394,556415,556784,556261,556414,5833,Flanker Test,147,91832,166,yes,1024
88.0239521,88.0239521,552.2095808,552.2095808,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,166,166,0,166,166,0,0,0,166,166,166,166,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,387,NA,91740,11392,104058,387,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,553964,556815,NA,558604,557342,5866,264478,439394,558730,559125,558577,558730,5833,Flanker Test,147,92219,167,yes,1024
88.0952381,88.0952381,551.7797619,551.7797619,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,167,167,0,167,167,0,0,0,167,167,167,167,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,480,NA,91740,11392,104058,480,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,559156,559686,NA,561473,560214,5866,264478,439394,561600,562088,561447,561599,5833,Flanker Test,148,92699,168,yes,1024
88.16568047,88.16568047,551.0532544,551.0532544,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,168,168,0,168,168,0,0,0,168,168,168,168,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,429,NA,91740,11392,104058,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,559156,562120,NA,563905,562646,5866,264478,439394,564032,564469,563879,564031,5833,Flanker Test,149,93128,169,yes,1024
88.23529412,88.23529412,550.8823529,550.8823529,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,169,169,0,169,169,0,0,0,169,169,169,169,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,522,NA,91740,11392,104058,522,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,559156,564500,NA,566284,565028,5866,264478,439394,566411,566941,566258,566411,5833,Flanker Test,150,93650,170,yes,1024
87.71929825,87.71929825,549.4152047,549.4152047,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,170,170,0,170,170,0,0,0,170,170,170,170,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,300,NA,91740,11392,104058,300,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,559156,566973,NA,568758,567499,5866,264478,439394,568885,569193,568732,568885,5833,Flanker Test,150,93950,171,yes,1024
87.20930233,87.20930233,548.1918605,548.1918605,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,171,171,0,171,171,0,0,0,171,171,171,171,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,339,NA,91740,11392,104058,339,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,569226,566973,NA,571018,569753,5866,264478,439394,571145,571493,570992,571144,5833,Flanker Test,150,94289,172,yes,1024
86.70520231,86.70520231,548.0982659,548.0982659,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,172,172,0,172,172,0,0,0,172,172,172,172,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,532,NA,91740,11392,104058,532,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,571525,572052,NA,573835,572578,5866,264478,439394,573962,574503,573809,573961,5833,Flanker Test,150,94821,173,yes,1024
86.7816092,86.7816092,547.7643678,547.7643678,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,173,173,0,173,173,0,0,0,173,173,173,173,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,490,NA,91740,11392,104058,490,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,574535,575064,NA,576850,575591,5866,264478,439394,576977,577476,576824,576977,5833,Flanker Test,151,95311,174,yes,1024
86.85714286,86.85714286,547.1257143,547.1257143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,174,174,0,174,174,0,0,0,174,174,174,174,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,436,NA,91740,11392,104058,436,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,577507,NA,579295,578035,5866,264478,439394,579422,579867,579268,579421,5833,Flanker Test,152,95747,175,yes,1024
86.93181818,86.93181818,546.3068182,546.3068182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,175,175,0,175,175,0,0,0,175,175,175,175,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,403,NA,91740,11392,104058,403,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,579898,NA,581681,580425,5866,264478,439394,581807,582219,581655,581807,5833,Flanker Test,153,96150,176,yes,1024
87.00564972,87.00564972,546.2146893,546.2146893,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,176,176,0,176,176,0,0,0,176,176,176,176,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,530,NA,91740,11392,104058,530,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,582250,NA,584035,582777,5866,264478,439394,584162,584701,584008,584162,5833,Flanker Test,154,96680,177,yes,1024
87.07865169,87.07865169,546.5674157,546.5674157,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,177,177,0,177,177,0,0,0,177,177,177,177,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,609,NA,91740,11392,104058,609,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,574535,584732,NA,586518,585259,5866,264478,439394,586645,587263,586491,586644,5833,Flanker Test,155,97289,178,yes,1024
87.15083799,87.15083799,545.9162011,545.9162011,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,178,178,0,178,178,0,0,0,178,178,178,178,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,430,NA,91740,11392,104058,430,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,587294,NA,589082,587821,5866,264478,439394,589209,589648,589056,589209,5833,Flanker Test,156,97719,179,yes,1024
87.22222222,87.22222222,545.4111111,545.4111111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,179,179,0,179,179,0,0,0,179,179,179,179,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,455,NA,91740,11392,104058,455,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,589680,NA,591470,590208,5866,264478,439394,591597,592061,591444,591596,5833,Flanker Test,157,98174,180,yes,1024
87.29281768,87.29281768,544.801105,544.801105,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,180,180,0,180,180,0,0,0,180,180,180,180,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,435,NA,91740,11392,104058,435,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,592092,NA,593876,592618,5866,264478,439394,594001,594445,593850,594001,5833,Flanker Test,158,98609,181,yes,1024
87.36263736,87.36263736,544.010989,544.010989,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,181,181,0,181,181,0,0,0,181,181,181,181,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,401,NA,91740,11392,104058,401,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,574535,594476,NA,596263,595002,5866,264478,439394,596390,596800,596236,596390,5833,Flanker Test,159,99010,182,yes,1024
87.43169399,87.43169399,543.704918,543.704918,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,182,182,0,182,182,0,0,0,182,182,182,182,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,488,NA,91740,11392,104058,488,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,574535,596832,NA,598616,597358,5866,264478,439394,598742,599239,598590,598742,5833,Flanker Test,160,99498,183,yes,1024
87.5,87.5,543.2880435,543.2880435,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,183,183,0,183,183,0,0,0,183,183,183,183,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,467,NA,91740,11392,104058,467,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,574535,599270,NA,601054,599797,5866,264478,439394,601180,601656,601028,601180,5833,Flanker Test,161,99965,184,yes,1024
87.56756757,87.56756757,543.0918919,543.0918919,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,184,184,0,184,184,0,0,0,184,184,184,184,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,507,NA,91740,11392,104058,507,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,574535,601687,NA,603481,602215,5866,264478,439394,603607,604123,603454,603607,5833,Flanker Test,162,100472,185,yes,1024
