acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction3,count_instructions1,count_instructions2,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction3,response_instructions1,response_instructions2,response_keyboard_response,response_time,response_time_finish,response_time_instruction3,response_time_instructions1,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction3,time_instructions1,time_instructions2,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.11764706,94.11764706,691.4264706,691.4264706,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,67,0,0,0,67,0,67,0,67,0,0,0,67,67,67,67,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,688,NA,NA,95168,NA,688,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,245536,100514,NA,NA,136678,5323,118567,NA,246767,NA,5342,NA,246873,247564,246758,246872,Flanker task,64,47017,68,yes,1024
94.20289855,94.20289855,690.7681159,690.7681159,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,68,0,0,0,68,0,68,0,68,0,0,0,68,68,68,68,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,646,NA,NA,95168,NA,646,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,247599,100514,NA,NA,136678,5323,118567,NA,248831,NA,5342,NA,248938,249587,248823,248937,Flanker task,65,47663,69,yes,1024
94.28571429,94.28571429,688.8714286,688.8714286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,69,0,0,0,69,0,69,0,69,0,0,0,69,69,69,69,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,558,NA,NA,95168,NA,558,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,249637,100514,NA,NA,136678,5323,118567,NA,250873,NA,5342,NA,250980,251541,250864,250980,Flanker task,66,48221,70,yes,1024
94.36619718,94.36619718,689.3521127,689.3521127,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,70,0,0,0,70,0,70,0,70,0,0,0,70,70,70,70,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,723,NA,NA,95168,NA,723,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,251595,100514,NA,NA,136678,5323,118567,NA,252852,NA,5342,NA,252959,253685,252843,252958,Flanker task,67,48944,71,yes,1024
94.44444444,94.44444444,689.5,689.5,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,71,0,0,0,71,0,71,0,71,0,0,0,71,71,71,71,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,700,NA,NA,95168,NA,700,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,253745,100514,NA,NA,136678,5323,118567,NA,254989,NA,5342,NA,255097,255801,254979,255097,Flanker task,68,49644,72,yes,1024
94.52054795,94.52054795,687.7808219,687.7808219,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,72,0,0,0,72,0,72,0,72,0,0,0,72,72,72,72,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,564,NA,NA,95168,NA,564,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255865,100514,NA,NA,136678,5323,118567,NA,257126,NA,5342,NA,257232,257799,257118,257232,Flanker task,69,50208,73,yes,1024
94.59459459,94.59459459,686.8378378,686.8378378,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,73,0,0,0,73,0,73,0,73,0,0,0,73,73,73,73,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,618,NA,NA,95168,NA,618,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,257857,100514,NA,NA,136678,5323,118567,NA,259121,NA,5342,NA,259226,259847,259114,259226,Flanker task,70,50826,74,yes,1024
94.66666667,94.66666667,689.5466667,689.5466667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,74,0,0,0,74,0,74,0,74,0,0,0,74,74,74,74,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,890,NA,NA,95168,NA,890,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,259909,100514,NA,NA,136678,5323,118567,NA,261139,NA,5342,NA,261245,262138,261131,261244,Flanker task,71,51716,75,yes,1024
94.73684211,94.73684211,688.7236842,688.7236842,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,75,0,0,0,75,0,75,0,75,0,0,0,75,75,75,75,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,627,NA,NA,95168,NA,627,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,262198,100514,NA,NA,136678,5323,118567,NA,263430,NA,5342,NA,263535,264166,263423,263535,Flanker task,72,52343,76,yes,1024
94.80519481,94.80519481,687.1948052,687.1948052,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,76,0,0,0,76,0,76,0,76,0,0,0,76,76,76,76,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,571,NA,NA,95168,NA,571,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,264226,100514,NA,NA,136678,5323,118567,NA,265471,NA,5342,NA,265577,266152,265463,265577,Flanker task,73,52914,77,yes,1024
94.87179487,94.87179487,686.5384615,686.5384615,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,77,0,0,0,77,0,77,0,77,0,0,0,77,77,77,77,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,636,NA,NA,95168,NA,636,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,266232,100514,NA,NA,136678,5323,118567,NA,267466,NA,5342,NA,267572,268212,267459,267571,Flanker task,74,53550,78,yes,1024
94.93670886,94.93670886,686.3164557,686.3164557,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,78,0,0,0,78,0,78,0,78,0,0,0,78,78,78,78,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,669,NA,NA,95168,NA,669,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,268275,100514,NA,NA,136678,5323,118567,NA,269504,NA,5342,NA,269609,270281,269496,269609,Flanker task,75,54219,79,yes,1024
95,95,687.4125,687.4125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,79,0,0,0,79,0,79,0,79,0,0,0,79,79,79,79,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,774,NA,NA,95168,NA,774,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,270331,100514,NA,NA,136678,5323,118567,NA,271565,NA,5342,NA,271670,272448,271558,271670,Flanker task,76,54993,80,yes,1024
93.82716049,93.82716049,686.6790123,686.6790123,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,80,0,0,0,80,0,80,0,80,0,0,0,80,80,80,80,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,628,NA,NA,95168,75810,628,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,272506,100514,349367,NA,136678,5323,118567,NA,349655,NA,5342,273553,349761,350393,349648,349760,Flanker task,76,55621,81,yes,1024
93.90243902,93.90243902,687.695122,687.695122,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,81,0,0,0,81,0,81,0,81,0,0,0,81,81,81,81,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,770,NA,NA,95168,75810,770,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,351466,100514,349367,NA,350455,5323,350961,NA,352721,NA,5342,273553,352827,353601,352712,352826,Flanker task,77,56391,82,yes,1024
93.97590361,93.97590361,684.1927711,684.1927711,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,82,0,0,0,82,0,82,0,82,0,0,0,82,82,82,82,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,397,NA,NA,95168,75810,397,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,354145,100514,349367,NA,350455,5323,353640,NA,355390,NA,5342,273553,355496,355897,355380,355495,Flanker task,78,56788,83,yes,1024
94.04761905,94.04761905,681.6071429,681.6071429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,83,0,0,0,83,0,83,0,83,0,0,0,83,83,83,83,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,467,NA,NA,95168,75810,467,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,355970,100514,349367,NA,350455,5323,353640,NA,357237,NA,5342,273553,357343,357814,357229,357342,Flanker task,79,57255,84,yes,1024
94.11764706,94.11764706,679.9176471,679.9176471,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,84,0,0,0,84,0,84,0,84,0,0,0,84,84,84,84,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,538,NA,NA,95168,75810,538,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,357873,100514,349367,NA,350455,5323,353640,NA,359110,NA,5342,273553,359216,359759,359101,359215,Flanker task,80,57793,85,yes,1024
94.18604651,94.18604651,677.1744186,677.1744186,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,85,0,0,0,85,0,85,0,85,0,0,0,85,85,85,85,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,444,NA,NA,95168,75810,444,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,359814,100514,349367,NA,350455,5323,353640,NA,361050,NA,5342,273553,361156,361604,361043,361155,Flanker task,81,58237,86,yes,1024
94.25287356,94.25287356,674.7011494,674.7011494,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,86,0,0,0,86,0,86,0,86,0,0,0,86,86,86,86,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,462,NA,NA,95168,75810,462,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,361672,100514,349367,NA,350455,5323,353640,NA,362912,NA,5342,273553,363018,363483,362904,363018,Flanker task,82,58699,87,yes,1024
94.31818182,94.31818182,671.9090909,671.9090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,87,0,0,0,87,0,87,0,87,0,0,0,87,87,87,87,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,429,NA,NA,95168,75810,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,363542,100514,349367,NA,350455,5323,353640,NA,364778,NA,5342,273553,364884,365317,364770,364883,Flanker task,83,59128,88,yes,1024
94.38202247,94.38202247,669.0786517,669.0786517,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,88,0,0,0,88,0,88,0,88,0,0,0,88,88,88,88,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,420,NA,NA,95168,75810,420,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,365388,100514,349367,NA,350455,5323,353640,NA,366627,NA,5342,273553,366734,367158,366619,366733,Flanker task,84,59548,89,yes,1024
94.44444444,94.44444444,667.4888889,667.4888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,89,0,0,0,89,0,89,0,89,0,0,0,89,89,89,89,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,526,NA,NA,95168,75810,526,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,367213,100514,349367,NA,350455,5323,353640,NA,368451,NA,5342,273553,368557,369087,368443,368556,Flanker task,85,60074,90,yes,1024
94.50549451,94.50549451,666.5054945,666.5054945,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,90,0,0,0,90,0,90,0,90,0,0,0,90,90,90,90,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,578,NA,NA,95168,75810,578,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,369127,100514,349367,NA,350455,5323,353640,NA,370364,NA,5342,273553,370471,371055,370357,370470,Flanker task,86,60652,91,yes,1024
94.56521739,94.56521739,666.173913,666.173913,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,91,0,0,0,91,0,91,0,91,0,0,0,91,91,91,91,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,636,NA,NA,95168,75810,636,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,371124,100514,349367,NA,350455,5323,353640,NA,372377,NA,5342,273553,372483,373126,372369,372482,Flanker task,87,61288,92,yes,1024
94.62365591,94.62365591,664.9032258,664.9032258,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,92,0,0,0,92,0,92,0,92,0,0,0,92,92,92,92,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,548,NA,NA,95168,75810,548,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,373699,100514,349367,NA,350455,5323,373194,NA,374939,NA,5342,273553,375044,375597,374931,375044,Flanker task,88,61836,93,yes,1024
94.68085106,94.68085106,663.7021277,663.7021277,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,93,0,0,0,93,0,93,0,93,0,0,0,93,93,93,93,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,552,NA,NA,95168,75810,552,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,375661,100514,349367,NA,350455,5323,373194,NA,376921,NA,5342,273553,377029,377586,376913,377028,Flanker task,89,62388,94,yes,1024
94.73684211,94.73684211,662.1789474,662.1789474,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,94,0,0,0,94,0,94,0,94,0,0,0,94,94,94,94,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,519,NA,NA,95168,75810,519,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,377644,100514,349367,NA,350455,5323,373194,NA,378883,NA,5342,273553,378990,379514,378876,378990,Flanker task,90,62907,95,yes,1024
94.79166667,94.79166667,661.28125,661.28125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,95,0,0,0,95,0,95,0,95,0,0,0,95,95,95,95,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,576,NA,NA,95168,75810,576,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,379573,100514,349367,NA,350455,5323,373194,NA,380802,NA,5342,273553,380909,381489,380794,380908,Flanker task,91,63483,96,yes,1024
94.84536082,94.84536082,658.5979381,658.5979381,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,96,0,0,0,96,0,96,0,96,0,0,0,96,96,96,96,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,401,NA,NA,95168,75810,401,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,381581,100514,349367,NA,350455,5323,373194,NA,382821,NA,5342,273553,382927,383332,382812,382927,Flanker task,92,63884,97,yes,1024
94.89795918,94.89795918,657.3061224,657.3061224,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,97,0,0,0,97,0,97,0,97,0,0,0,97,97,97,97,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,532,NA,NA,95168,75810,532,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,383383,100514,349367,NA,350455,5323,373194,NA,384617,NA,5342,273553,384723,385259,384608,384722,Flanker task,93,64416,98,yes,1024
94.94949495,94.94949495,654.7272727,654.7272727,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,98,0,0,0,98,0,98,0,98,0,0,0,98,98,98,98,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,402,NA,NA,95168,75810,402,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,385325,100514,349367,NA,350455,5323,373194,NA,386562,NA,5342,273553,386668,387075,386554,386667,Flanker task,94,64818,99,yes,1024
95,95,654.44,654.44,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,99,0,0,0,99,0,99,0,99,0,0,0,99,99,99,99,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,h,s,626,NA,NA,95168,75810,626,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,387132,100514,349367,NA,350455,5323,373194,NA,388390,NA,5342,273553,388498,389128,388382,388497,Flanker task,95,65444,100,yes,1024
95.04950495,95.04950495,651.8514851,651.8514851,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,100,0,0,0,100,0,100,0,100,0,0,0,100,100,100,100,9/28/19 17:57,600,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,h,h,393,NA,NA,95168,75810,393,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,389670,100514,349367,NA,350455,5323,389164,NA,390912,NA,5342,273553,391018,391415,390904,391017,Flanker task,96,65837,101,yes,1024
