acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91.30434783,91.30434783,496.3768116,496.3768116,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,68,68,0,0,0,68,0,0,0,68,0,0,68,68,68,68,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,440,3013,NA,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,124768,2304,NA,NA,125971,5318,NA,NA,108450,2296,NA,125866,125972,126413,125863,Flanker Task,63,34250,69,yes,1024
91.42857143,91.42857143,496.4857143,496.4857143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,69,69,0,0,0,69,0,0,0,69,0,0,69,69,69,69,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,504,3013,NA,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,126438,2304,NA,NA,127651,5318,NA,NA,108450,2296,NA,127546,127652,128157,127543,Flanker Task,64,34754,70,yes,1024
91.54929577,91.54929577,495.7605634,495.7605634,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,70,70,0,0,0,70,0,0,0,70,0,0,70,70,70,70,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,445,3013,NA,NA,NA,445,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,128177,2304,NA,NA,129383,5318,NA,NA,108450,2296,NA,129278,129383,129829,129275,Flanker Task,65,35199,71,yes,1024
91.66666667,91.66666667,496.2777778,496.2777778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,71,71,0,0,0,71,0,0,0,71,0,0,71,71,71,71,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,533,3013,NA,NA,NA,533,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,129855,2304,NA,NA,131063,5318,NA,NA,108450,2296,NA,130958,131063,131597,130955,Flanker Task,66,35732,72,yes,1024
91.78082192,91.78082192,496.6712329,496.6712329,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,72,72,0,0,0,72,0,0,0,72,0,0,72,72,72,72,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,525,3013,NA,NA,NA,525,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,131622,2304,NA,NA,132823,5318,NA,NA,108450,2296,NA,132718,132823,133349,132715,Flanker Task,67,36257,73,yes,1024
91.89189189,91.89189189,497.2702703,497.2702703,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,73,73,0,0,0,73,0,0,0,73,0,0,73,73,73,73,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,541,3013,NA,NA,NA,541,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,133370,2304,NA,NA,134575,5318,NA,NA,108450,2296,NA,134469,134575,135117,134466,Flanker Task,68,36798,74,yes,1024
92,92,496.8933333,496.8933333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,74,74,0,0,0,74,0,0,0,74,0,0,74,74,74,74,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,469,3013,NA,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,135139,2304,NA,NA,136343,5318,NA,NA,108450,2296,NA,136238,136343,136813,136235,Flanker Task,69,37267,75,yes,1024
92.10526316,92.10526316,496.3815789,496.3815789,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,75,75,0,0,0,75,0,0,0,75,0,0,75,75,75,75,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,458,3013,NA,NA,NA,458,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,136836,2304,NA,NA,138042,5318,NA,NA,108450,2296,NA,137937,138042,138501,137933,Flanker Task,70,37725,76,yes,1024
92.20779221,92.20779221,495.7532468,495.7532468,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,76,76,0,0,0,76,0,0,0,76,0,0,76,76,76,76,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,448,3013,NA,NA,NA,448,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,138528,2304,NA,NA,139732,5318,NA,NA,108450,2296,NA,139627,139732,140181,139623,Flanker Task,71,38173,77,yes,1024
92.30769231,92.30769231,496.4871795,496.4871795,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,77,77,0,0,0,77,0,0,0,77,0,0,77,77,77,77,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,553,3013,NA,NA,NA,553,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,140207,2304,NA,NA,141395,5318,NA,NA,108450,2296,NA,141290,141395,141949,141287,Flanker Task,72,38726,78,yes,1024
92.40506329,92.40506329,496.1392405,496.1392405,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,78,78,0,0,0,78,0,0,0,78,0,0,78,78,78,78,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,469,3013,NA,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,141970,2304,NA,NA,143167,5318,NA,NA,108450,2296,NA,143062,143167,143637,143059,Flanker Task,73,39195,79,yes,1024
92.5,92.5,494.575,494.575,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,79,79,0,0,0,79,0,0,0,79,0,0,79,79,79,79,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,371,3013,NA,NA,NA,371,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,143663,2304,NA,NA,144865,5318,NA,NA,108450,2296,NA,144760,144865,145237,144757,Flanker Task,74,39566,80,yes,1024
91.35802469,91.35802469,495.8024691,495.8024691,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,80,80,0,0,0,80,0,0,0,80,0,0,80,80,80,80,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,594,3013,237631,NA,NA,594,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,145257,2304,146291,NA,384104,5318,383924,NA,108450,2296,NA,383998,384105,384700,383996,Flanker Task,74,40160,81,yes,1024
91.46341463,91.46341463,494.5,494.5,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,81,81,0,0,0,81,0,0,0,81,0,0,81,81,81,81,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,389,3013,237631,NA,NA,389,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,385230,2304,146291,NA,386454,5318,383924,NA,384723,2296,NA,386348,386454,386844,386346,Flanker Task,75,40549,82,yes,1024
91.56626506,91.56626506,492.5301205,492.5301205,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,82,82,0,0,0,82,0,0,0,82,0,0,82,82,82,82,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,331,3013,237631,NA,NA,331,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,386870,2304,146291,NA,388056,5318,383924,NA,384723,2296,NA,387951,388056,388388,387948,Flanker Task,76,40880,83,yes,1024
91.66666667,91.66666667,492.5714286,492.5714286,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,83,83,0,0,0,83,0,0,0,83,0,0,83,83,83,83,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,496,3013,237631,NA,NA,496,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,388407,2304,146291,NA,389610,5318,383924,NA,384723,2296,NA,389504,389610,390108,389501,Flanker Task,77,41376,84,yes,1024
91.76470588,91.76470588,490.4941176,490.4941176,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,84,84,0,0,0,84,0,0,0,84,0,0,84,84,84,84,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,316,3013,237631,NA,NA,316,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,390129,2304,146291,NA,391326,5318,383924,NA,384723,2296,NA,391221,391326,391643,391218,Flanker Task,78,41692,85,yes,1024
90.69767442,90.69767442,488.5348837,488.5348837,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,85,85,0,0,0,85,0,0,0,85,0,0,85,85,85,85,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,322,3013,237631,NA,NA,322,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,391666,2304,146291,NA,392872,5318,383924,NA,384723,2296,NA,392767,392873,393196,392764,Flanker Task,78,42014,86,yes,1024
90.8045977,90.8045977,487.1724138,487.1724138,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,86,86,0,0,0,86,0,0,0,86,0,0,86,86,86,86,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,370,3013,237631,NA,NA,370,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,393727,2304,146291,NA,394944,5318,383924,NA,393221,2296,NA,394839,394944,395315,394836,Flanker Task,79,42384,87,yes,1024
90.90909091,90.90909091,485.3977273,485.3977273,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,87,87,0,0,0,87,0,0,0,87,0,0,87,87,87,87,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,331,3013,237631,NA,NA,331,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,395351,2304,146291,NA,396559,5318,383924,NA,393221,2296,NA,396454,396559,396891,396451,Flanker Task,80,42715,88,yes,1024
89.88764045,89.88764045,483.2696629,483.2696629,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,88,88,0,0,0,88,0,0,0,88,0,0,88,88,88,88,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,296,3013,237631,NA,NA,296,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,396916,2304,146291,NA,398122,5318,383924,NA,393221,2296,NA,398017,398122,398419,398014,Flanker Task,80,43011,89,yes,1024
90,90,481.9777778,481.9777778,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,89,89,0,0,0,89,0,0,0,89,0,0,89,89,89,89,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,367,3013,237631,NA,NA,367,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,398952,2304,146291,NA,400139,5318,383924,NA,398446,2296,NA,400034,400139,400508,400031,Flanker Task,81,43378,90,yes,1024
90.10989011,90.10989011,481.2307692,481.2307692,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,90,90,0,0,0,90,0,0,0,90,0,0,90,90,90,90,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,414,3013,237631,NA,NA,414,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,400533,2304,146291,NA,401732,5318,383924,NA,398446,2296,NA,401626,401732,402147,401623,Flanker Task,82,43792,91,yes,1024
89.13043478,89.13043478,479.2717391,479.2717391,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,91,91,0,0,0,91,0,0,0,91,0,0,91,91,91,91,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,301,3013,237631,NA,NA,301,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,402172,2304,146291,NA,403374,5318,383924,NA,398446,2296,NA,403269,403374,403676,403266,Flanker Task,82,44093,92,yes,1024
89.24731183,89.24731183,478.6989247,478.6989247,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,92,92,0,0,0,92,0,0,0,92,0,0,92,92,92,92,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,426,3013,237631,NA,NA,426,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,404212,2304,146291,NA,405416,5318,383924,NA,403705,2296,NA,405312,405416,405843,405309,Flanker Task,83,44519,93,yes,1024
89.36170213,89.36170213,477.7340426,477.7340426,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,93,93,0,0,0,93,0,0,0,93,0,0,93,93,93,93,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,388,3013,237631,NA,NA,388,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,405867,2304,146291,NA,407071,5318,383924,NA,403705,2296,NA,406965,407071,407460,406963,Flanker Task,84,44907,94,yes,1024
89.47368421,89.47368421,475.8210526,475.8210526,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,94,94,0,0,0,94,0,0,0,94,0,0,94,94,94,94,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,296,3013,237631,NA,NA,296,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,407481,2304,146291,NA,408691,5318,383924,NA,403705,2296,NA,408586,408691,408988,408583,Flanker Task,85,45203,95,yes,1024
89.58333333,89.58333333,474.2291667,474.2291667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,95,95,0,0,0,95,0,0,0,95,0,0,95,95,95,95,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,323,3013,237631,NA,NA,323,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,409018,2304,146291,NA,410224,5318,383924,NA,403705,2296,NA,410119,410224,410548,410116,Flanker Task,86,45526,96,yes,1024
89.69072165,89.69072165,472.7731959,472.7731959,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,96,96,0,0,0,96,0,0,0,96,0,0,96,96,96,96,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,333,3013,237631,NA,NA,333,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,410573,2304,146291,NA,411781,5318,383924,NA,403705,2296,NA,411676,411781,412115,411673,Flanker Task,87,45859,97,yes,1024
88.7755102,88.7755102,470.7857143,470.7857143,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,97,97,0,0,0,97,0,0,0,97,0,0,97,97,97,97,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,278,3013,237631,NA,NA,278,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,412134,2304,146291,NA,413340,5318,383924,NA,403705,2296,NA,413234,413340,413619,413231,Flanker Task,87,46137,98,yes,1024
88.88888889,88.88888889,471.0707071,471.0707071,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,98,98,0,0,0,98,0,0,0,98,0,0,98,98,98,98,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,499,3013,237631,NA,NA,499,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,414156,2304,146291,NA,415367,5318,383924,NA,413651,2296,NA,415262,415367,415868,415259,Flanker Task,88,46636,99,yes,1024
89,89,470.91,470.91,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,99,99,0,0,0,99,0,0,0,99,0,0,99,99,99,99,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,455,3013,237631,NA,NA,455,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,415890,2304,146291,NA,417107,5318,383924,NA,413651,2296,NA,417002,417107,417564,416999,Flanker Task,89,47091,100,yes,1024
88.11881188,88.11881188,470.4158416,470.4158416,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,100,100,0,0,0,100,0,0,0,100,0,0,100,100,100,100,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,421,3013,237631,NA,NA,421,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,417590,2304,146291,NA,418797,5318,383924,NA,413651,2296,NA,418692,418797,419219,418689,Flanker Task,89,47512,101,yes,1024
87.25490196,87.25490196,469.6862745,469.6862745,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,101,101,0,0,0,101,0,0,0,101,0,0,101,101,101,101,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,396,3013,237631,NA,NA,396,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,419749,2304,146291,NA,420958,5318,383924,NA,419243,2296,NA,420852,420958,421355,420849,Flanker Task,89,47908,102,yes,1024
87.37864078,87.37864078,469.4951456,469.4951456,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,102,102,0,0,0,102,0,0,0,102,0,0,102,102,102,102,9/20/19 10:00,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,450,3013,237631,NA,NA,450,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,421899,2304,146291,NA,423112,5318,383924,NA,421393,2296,NA,423007,423112,423563,423005,Flanker Task,90,48358,103,yes,1024
