acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.11764706,94.11764706,617.7478992,617.7478992,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,118,118,0,0,0,118,118,0,118,0,118,NA,118,118,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,38,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,424,NA,26649,10923,NA,424,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,266523,265418,2544,185372,NA,266520,266628,NA,248862,2541,261482,NA,266628,267054,NA,Lab 2.1 Test Flanker Task,112,73512,119,yes,1024
94.16666667,94.16666667,616.8,616.8,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,119,119,0,0,0,119,119,0,119,0,119,NA,119,119,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,39,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,504,NA,26649,10923,NA,504,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,268209,267107,2544,185372,NA,268207,268313,NA,248862,2541,261482,NA,268314,268819,NA,Lab 2.1 Test Flanker Task,113,74016,120,yes,1024
94.21487603,94.21487603,615.9338843,615.9338843,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,120,120,0,0,0,120,120,0,120,0,120,NA,120,120,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,40,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,512,NA,26649,10923,NA,512,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,269972,268873,2544,185372,NA,269969,270077,NA,248862,2541,261482,NA,270078,270591,NA,Lab 2.1 Test Flanker Task,114,74528,121,yes,1024
94.26229508,94.26229508,615.1065574,615.1065574,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,121,121,0,0,0,121,121,0,121,0,121,NA,121,121,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,41,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,515,NA,26649,10923,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,271747,270662,2544,185372,NA,271744,271849,NA,248862,2541,261482,NA,271849,272365,NA,Lab 2.1 Test Flanker Task,115,75043,122,yes,1024
94.30894309,94.30894309,613.601626,613.601626,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,122,122,0,0,0,122,122,0,122,0,122,NA,122,122,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,42,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,430,NA,26649,10923,NA,430,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,273492,272406,2544,185372,NA,273490,273596,NA,248862,2541,261482,NA,273596,274028,NA,Lab 2.1 Test Flanker Task,116,75473,123,yes,1024
94.35483871,94.35483871,613.4677419,613.4677419,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,123,123,0,0,0,123,123,0,123,0,123,NA,123,123,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,43,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,597,NA,26649,10923,NA,597,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,275174,274081,2544,185372,NA,275172,275278,NA,248862,2541,261482,NA,275278,275877,NA,Lab 2.1 Test Flanker Task,117,76070,124,yes,1024
94.4,94.4,614.016,614.016,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,124,124,0,0,0,124,124,0,124,0,124,NA,124,124,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,44,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,682,NA,26649,10923,NA,682,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,277081,275974,2544,185372,NA,277079,277186,NA,248862,2541,261482,NA,277186,277869,NA,Lab 2.1 Test Flanker Task,118,76752,125,yes,1024
94.44444444,94.44444444,613.515873,613.515873,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,125,125,0,0,0,125,125,0,125,0,125,NA,125,125,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,45,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,551,NA,26649,10923,NA,551,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,279522,278420,2544,185372,NA,279520,279627,NA,248862,2541,277915,NA,279627,280179,NA,Lab 2.1 Test Flanker Task,119,77303,126,yes,1024
94.48818898,94.48818898,613.4566929,613.4566929,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,126,126,0,0,0,126,126,0,126,0,126,NA,126,126,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,46,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,606,NA,26649,10923,NA,606,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,281298,280215,2544,185372,NA,281296,281403,NA,248862,2541,277915,NA,281403,282011,NA,Lab 2.1 Test Flanker Task,120,77909,127,yes,1024
94.53125,94.53125,612.0234375,612.0234375,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,127,127,0,0,0,127,127,0,127,0,127,NA,127,127,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,47,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,430,NA,26649,10923,NA,430,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,283663,282570,2544,185372,NA,283661,283768,NA,248862,2541,282063,NA,283769,284201,NA,Lab 2.1 Test Flanker Task,121,78339,128,yes,1024
94.57364341,94.57364341,611.0620155,611.0620155,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,128,128,0,0,0,128,128,0,128,0,128,NA,128,128,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,48,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,488,NA,26649,10923,NA,488,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,285342,284251,2544,185372,NA,285340,285447,NA,248862,2541,282063,NA,285447,285937,NA,Lab 2.1 Test Flanker Task,122,78827,129,yes,1024
94.61538462,94.61538462,610.2538462,610.2538462,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,129,129,0,0,0,129,129,0,129,0,129,NA,129,129,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,49,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,506,NA,26649,10923,NA,506,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,287071,285971,2544,185372,NA,287069,287174,NA,248862,2541,282063,NA,287174,287681,NA,Lab 2.1 Test Flanker Task,123,79333,130,yes,1024
94.65648855,94.65648855,609.4045802,609.4045802,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,130,130,0,0,0,130,130,0,130,0,130,NA,130,130,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,50,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,499,NA,26649,10923,NA,499,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,288795,287704,2544,185372,NA,288793,288900,NA,248862,2541,282063,NA,288900,289400,NA,Lab 2.1 Test Flanker Task,124,79832,131,yes,1024
94.6969697,94.6969697,608.5151515,608.5151515,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,131,131,0,0,0,131,131,0,131,0,131,NA,131,131,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,51,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,492,NA,26649,10923,NA,492,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,290536,289449,2544,185372,NA,290534,290641,NA,248862,2541,282063,NA,290641,291134,NA,Lab 2.1 Test Flanker Task,125,80324,132,yes,1024
94.73684211,94.73684211,608.0676692,608.0676692,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,132,132,0,0,0,132,132,0,132,0,132,NA,132,132,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,52,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,549,NA,26649,10923,NA,549,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,292289,291185,2544,185372,NA,292287,292393,NA,248862,2541,282063,NA,292394,292945,NA,Lab 2.1 Test Flanker Task,126,80873,133,yes,1024
94.7761194,94.7761194,606.5522388,606.5522388,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,133,133,0,0,0,133,133,0,133,0,133,NA,133,133,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,53,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,405,NA,26649,10923,NA,405,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,294094,292996,2544,185372,NA,294092,294198,NA,248862,2541,282063,NA,294198,294604,NA,Lab 2.1 Test Flanker Task,127,81278,134,yes,1024
94.81481481,94.81481481,605.4740741,605.4740741,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,134,134,0,0,0,134,134,0,134,0,134,NA,134,134,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,54,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,461,NA,26649,10923,NA,461,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,295753,294664,2544,185372,NA,295751,295857,NA,248862,2541,282063,NA,295858,296320,NA,Lab 2.1 Test Flanker Task,128,81739,135,yes,1024
94.85294118,94.85294118,604.6397059,604.6397059,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,135,135,0,0,0,135,135,0,135,0,135,NA,135,135,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,55,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,492,NA,26649,10923,NA,492,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,297464,296375,2544,185372,NA,297462,297567,NA,248862,2541,282063,NA,297567,298060,NA,Lab 2.1 Test Flanker Task,129,82231,136,yes,1024
94.89051095,94.89051095,604.4452555,604.4452555,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,136,136,0,0,0,136,136,0,136,0,136,NA,136,136,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,56,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,578,NA,26649,10923,NA,578,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,299198,298105,2544,185372,NA,299195,299301,NA,248862,2541,282063,NA,299301,299881,NA,Lab 2.1 Test Flanker Task,130,82809,137,yes,1024
94.92753623,94.92753623,602.8405797,602.8405797,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,137,137,0,0,0,137,137,0,137,0,137,NA,137,137,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,57,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,383,NA,26649,10923,NA,383,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,301027,299927,2544,185372,NA,301024,301132,NA,248862,2541,282063,NA,301132,301517,NA,Lab 2.1 Test Flanker Task,131,83192,138,yes,1024
94.96402878,94.96402878,602.3021583,602.3021583,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,138,138,0,0,0,138,138,0,138,0,138,NA,138,138,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,58,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,528,NA,26649,10923,NA,528,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,302671,301571,2544,185372,NA,302669,302775,NA,248862,2541,282063,NA,302776,303305,NA,Lab 2.1 Test Flanker Task,132,83720,139,yes,1024
95,95,601.4214286,601.4214286,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,139,139,0,0,0,139,139,0,139,0,139,NA,139,139,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,59,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,479,NA,26649,10923,NA,479,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,304453,303364,2544,185372,NA,304450,304559,NA,248862,2541,282063,NA,304559,305039,NA,Lab 2.1 Test Flanker Task,133,84199,140,yes,1024
95.03546099,95.03546099,600.7163121,600.7163121,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,140,140,0,0,0,140,140,0,140,0,140,NA,140,140,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,60,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,502,NA,26649,10923,NA,502,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,306186,305094,2544,185372,NA,306184,306291,NA,248862,2541,282063,NA,306292,306796,NA,Lab 2.1 Test Flanker Task,134,84701,141,yes,1024
95.07042254,95.07042254,599.8802817,599.8802817,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,141,141,0,0,0,141,141,0,141,0,141,NA,141,141,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,61,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,482,NA,26649,10923,NA,482,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,307952,306853,2544,185372,NA,307950,308057,NA,248862,2541,282063,NA,308057,308541,NA,Lab 2.1 Test Flanker Task,135,85183,142,yes,1024
95.1048951,95.1048951,599.2237762,599.2237762,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,142,142,0,0,0,142,142,0,142,0,142,NA,142,142,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,62,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,506,NA,26649,10923,NA,506,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,309678,308593,2544,185372,NA,309676,309783,NA,248862,2541,282063,NA,309784,310292,NA,Lab 2.1 Test Flanker Task,136,85689,143,yes,1024
95.13888889,95.13888889,598.2361111,598.2361111,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,143,143,0,0,0,143,143,0,143,0,143,NA,143,143,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,63,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,457,NA,26649,10923,NA,457,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,311495,310390,2544,185372,NA,311491,311599,NA,248862,2541,282063,NA,311599,312058,NA,Lab 2.1 Test Flanker Task,137,86146,144,yes,1024
95.17241379,95.17241379,597.6413793,597.6413793,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,144,144,0,0,0,144,144,0,144,0,144,NA,144,144,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,64,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,512,NA,26649,10923,NA,512,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,313177,312083,2544,185372,NA,313175,313281,NA,248862,2541,282063,NA,313281,313794,NA,Lab 2.1 Test Flanker Task,138,86658,145,yes,1024
95.20547945,95.20547945,596.8150685,596.8150685,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,145,145,0,0,0,145,145,0,145,0,145,NA,145,145,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,65,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,477,NA,26649,10923,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,314945,313849,2544,185372,NA,314943,315049,NA,248862,2541,282063,NA,315049,315528,NA,Lab 2.1 Test Flanker Task,139,87135,146,yes,1024
95.23809524,95.23809524,596.1088435,596.1088435,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,146,146,0,0,0,146,146,0,146,0,146,NA,146,146,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,66,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,493,NA,26649,10923,NA,493,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,316662,315573,2544,185372,NA,316659,316766,NA,248862,2541,282063,NA,316767,317261,NA,Lab 2.1 Test Flanker Task,140,87628,147,yes,1024
95.27027027,95.27027027,595.3040541,595.3040541,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,147,147,0,0,0,147,147,0,147,0,147,NA,147,147,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,67,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,477,NA,26649,10923,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,318404,317319,2544,185372,NA,318401,318507,NA,248862,2541,282063,NA,318507,318985,NA,Lab 2.1 Test Flanker Task,141,88105,148,yes,1024
