condition,deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,600,HHSHH,90.99099099,90.99099099,512.9009009,512.9009009,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,110,110,0,0,0,110,110,110,0,110,110,110,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,328,NA,33139,80499,NA,328,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,309058,307991,4652,179418,NA,309054,309160,283046,4613,260749,309161,309490,Flanker Task,101,56932,111,yes,1024
Congruent,600,SSSSS,91.07142857,91.07142857,512.0892857,512.0892857,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,111,111,0,0,0,111,111,111,0,111,111,111,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,422,NA,33139,80499,NA,422,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,311063,309997,4652,179418,NA,311058,311167,309494,4613,260749,311168,311591,Flanker Task,102,57354,112,yes,1024
Congruent,600,HHHHH,91.15044248,91.15044248,510.6371681,510.6371681,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,112,112,0,0,0,112,112,112,0,112,112,112,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,348,NA,33139,80499,NA,348,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,312660,311595,4652,179418,NA,312657,312762,309494,4613,260749,312762,313111,Flanker Task,103,57702,113,yes,1024
Congruent,600,SSSSS,91.22807018,91.22807018,509.7017544,509.7017544,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,113,113,0,0,0,113,113,113,0,113,113,113,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,404,NA,33139,80499,NA,404,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,314181,313116,4652,179418,NA,314178,314284,309494,4613,260749,314284,314689,Flanker Task,104,58106,114,yes,1024
Incongruent,600,SSHSS,91.30434783,91.30434783,509.0173913,509.0173913,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,114,114,0,0,0,114,114,114,0,114,114,114,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,431,NA,33139,80499,NA,431,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,315758,314693,4652,179418,NA,315755,315860,309494,4613,260749,315860,316292,Flanker Task,105,58537,115,yes,1024
Congruent,600,SSSSS,91.37931034,91.37931034,507.8448276,507.8448276,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,115,115,0,0,0,115,115,115,0,115,115,115,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,373,NA,33139,80499,NA,373,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,317363,316297,4652,179418,NA,317359,317465,309494,4613,260749,317465,317839,Flanker Task,106,58910,116,yes,1024
Congruent,600,HHHHH,91.45299145,91.45299145,506.5897436,506.5897436,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,116,116,0,0,0,116,116,116,0,116,116,116,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,361,NA,33139,80499,NA,361,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,318907,317844,4652,179418,NA,318905,319009,309494,4613,260749,319009,319371,Flanker Task,107,59271,117,yes,1024
Incongruent,600,SSHSS,90.6779661,90.6779661,505.1440678,505.1440678,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,117,117,0,0,0,117,117,117,0,117,117,117,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,336,NA,33139,80499,NA,336,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,320441,319375,4652,179418,NA,320438,320543,309494,4613,260749,320543,320880,Flanker Task,107,59607,118,yes,1024
Congruent,600,SSSSS,90.75630252,90.75630252,503.8655462,503.8655462,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,118,118,0,0,0,118,118,118,0,118,118,118,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,353,NA,33139,80499,NA,353,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,322454,321389,4652,179418,NA,322451,322556,320884,4613,260749,322556,322910,Flanker Task,108,59960,119,yes,1024
Congruent,600,SSSSS,90,90,502.4916667,502.4916667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,119,119,0,0,0,119,119,119,0,119,119,119,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,339,NA,33139,80499,NA,339,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,323979,322914,4652,179418,NA,323976,324081,320884,4613,260749,324081,324421,Flanker Task,108,60299,120,yes,1024
Incongruent,600,HHSHH,90.08264463,90.08264463,500.7355372,500.7355372,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,120,120,0,0,0,120,120,120,0,120,120,120,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,290,NA,33139,80499,NA,290,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,325996,324931,4652,179418,NA,325993,326098,324426,4613,260749,326099,326390,Flanker Task,109,60589,121,yes,1024
Congruent,600,SSSSS,90.16393443,90.16393443,499.2459016,499.2459016,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,121,121,0,0,0,121,121,121,0,121,121,121,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,319,NA,33139,80499,NA,319,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,327461,326395,4652,179418,NA,327456,327565,324426,4613,260749,327565,327885,Flanker Task,110,60908,122,yes,1024
Incongruent,600,HHSHH,90.24390244,90.24390244,497.0894309,497.0894309,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,122,122,0,0,0,122,122,122,0,122,122,122,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,234,NA,33139,80499,NA,234,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,328954,327889,4652,179418,NA,328951,329057,324426,4613,260749,329057,329292,Flanker Task,111,61142,123,yes,1024
Congruent,600,SSSSS,89.51612903,89.51612903,494.5806452,494.5806452,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,123,123,0,0,0,123,123,123,0,123,123,123,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,186,NA,33139,80499,NA,186,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,330362,329296,4652,179418,NA,330358,330466,324426,4613,260749,330466,330654,Flanker Task,111,61328,124,yes,1024
Congruent,600,HHHHH,88.8,88.8,492.728,492.728,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,124,124,0,0,0,124,124,124,0,124,124,124,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,263,NA,33139,80499,NA,263,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,332228,331162,4652,179418,NA,332224,332332,330658,4613,260749,332332,332596,Flanker Task,111,61591,125,yes,1024
Incongruent,600,HHSHH,88.88888889,88.88888889,491.3968254,491.3968254,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,125,125,0,0,0,125,125,125,0,125,125,125,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,325,NA,33139,80499,NA,325,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,334170,333104,4652,179418,NA,334167,334272,332602,4613,260749,334272,334598,Flanker Task,112,61916,126,yes,1024
Incongruent,600,SSHSS,88.18897638,88.18897638,489.8110236,489.8110236,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,126,126,0,0,0,126,126,126,0,126,126,126,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,290,NA,33139,80499,NA,290,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,335670,334602,4652,179418,NA,335665,335774,332602,4613,260749,335774,336066,Flanker Task,112,62206,127,yes,1024
Incongruent,600,SSHSS,88.28125,88.28125,488.265625,488.265625,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,127,127,0,0,0,127,127,127,0,127,127,127,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,292,NA,33139,80499,NA,292,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,337644,336573,4652,179418,NA,337635,337748,336070,4613,260749,337749,338042,Flanker Task,113,62498,128,yes,1024
Incongruent,600,HHSHH,88.37209302,88.37209302,487.9224806,487.9224806,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,128,128,0,0,0,128,128,128,0,128,128,128,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,444,NA,33139,80499,NA,444,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,339114,338047,4652,179418,NA,339109,339219,336070,4613,260749,339219,339664,Flanker Task,114,62942,129,yes,1024
Incongruent,600,HHSHH,88.46153846,88.46153846,487.1692308,487.1692308,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,129,129,0,0,0,129,129,129,0,129,129,129,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,390,NA,33139,80499,NA,390,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,340741,339669,4652,179418,NA,340735,340845,336070,4613,260749,340845,341236,Flanker Task,115,63332,130,yes,1024
Congruent,600,SSSSS,88.54961832,88.54961832,485.389313,485.389313,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,130,130,0,0,0,130,130,130,0,130,130,130,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,254,NA,33139,80499,NA,254,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,342307,341241,4652,179418,NA,342303,342410,336070,4613,260749,342410,342665,Flanker Task,116,63586,131,yes,1024
Incongruent,600,SSHSS,87.87878788,87.87878788,483.8787879,483.8787879,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,131,131,0,0,0,131,131,131,0,131,131,131,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,286,NA,33139,80499,NA,286,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,343736,342670,4652,179418,NA,343732,343838,336070,4613,260749,343839,344126,Flanker Task,116,63872,132,yes,1024
Congruent,600,HHHHH,87.96992481,87.96992481,482.4887218,482.4887218,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,132,132,0,0,0,132,132,132,0,132,132,132,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,299,NA,33139,80499,NA,299,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,345703,344637,4652,179418,NA,345698,345806,344131,4613,260749,345806,346106,Flanker Task,117,64171,133,yes,1024
Incongruent,600,HHSHH,88.05970149,88.05970149,481.9253731,481.9253731,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,133,133,0,0,0,133,133,133,0,133,133,133,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,407,NA,33139,80499,NA,407,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,347175,346111,4652,179418,NA,347172,347277,344131,4613,260749,347277,347685,Flanker Task,118,64578,134,yes,1024
Congruent,600,HHHHH,87.40740741,87.40740741,480.2962963,480.2962963,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,134,134,0,0,0,134,134,134,0,134,134,134,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,262,NA,33139,80499,NA,262,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,348755,347689,4652,179418,NA,348753,348857,344131,4613,260749,348858,349121,Flanker Task,118,64840,135,yes,1024
Congruent,600,HHHHH,86.76470588,86.76470588,479.9338235,479.9338235,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,135,135,0,0,0,135,135,135,0,135,135,135,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,431,NA,33139,80499,NA,431,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,350691,349628,4652,179418,NA,350688,350793,349125,4613,260749,350793,351225,Flanker Task,118,65271,136,yes,1024
Congruent,600,HHHHH,86.13138686,86.13138686,479.1751825,479.1751825,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,136,136,0,0,0,136,136,136,0,136,136,136,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,376,NA,33139,80499,NA,376,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,352799,351732,4652,179418,NA,352797,352901,351229,4613,260749,352901,353278,Flanker Task,118,65647,137,yes,1024
Incongruent,600,HHSHH,86.23188406,86.23188406,478.7971014,478.7971014,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,137,137,0,0,0,137,137,137,0,137,137,137,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,427,NA,33139,80499,NA,427,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,354848,353785,4652,179418,NA,354846,354950,353282,4613,260749,354950,355378,Flanker Task,119,66074,138,yes,1024
Incongruent,600,SSHSS,86.33093525,86.33093525,478.1510791,478.1510791,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,138,138,0,0,0,138,138,138,0,138,138,138,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,389,NA,33139,80499,NA,389,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,356445,355382,4652,179418,NA,356443,356547,353282,4613,260749,356548,356938,Flanker Task,120,66463,139,yes,1024
Congruent,600,SSSSS,85.71428571,85.71428571,477.0714286,477.0714286,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,139,139,0,0,0,139,139,139,0,139,139,139,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,327,NA,33139,80499,NA,327,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,358007,356942,4652,179418,NA,358005,358109,353282,4613,260749,358110,358439,Flanker Task,120,66790,140,yes,1024
Incongruent,600,SSHSS,85.10638298,85.10638298,476.0496454,476.0496454,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,140,140,0,0,0,140,140,140,0,140,140,140,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,333,NA,33139,80499,NA,333,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,360010,358947,4652,179418,NA,360008,360112,358443,4613,260749,360112,360446,Flanker Task,120,67123,141,yes,1024
Congruent,600,SSSSS,85.21126761,85.21126761,475.3309859,475.3309859,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,141,141,0,0,0,141,141,141,0,141,141,141,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,374,NA,33139,80499,NA,374,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,362016,360953,4652,179418,NA,362014,362119,360450,4613,260749,362119,362494,Flanker Task,121,67497,142,yes,1024
Congruent,600,SSSSS,85.31468531,85.31468531,473.8321678,473.8321678,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,142,142,0,0,0,142,142,142,0,142,142,142,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,261,NA,33139,80499,NA,261,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,363563,362500,4652,179418,NA,363561,363665,360450,4613,260749,363665,363927,Flanker Task,122,67758,143,yes,1024
Congruent,600,HHHHH,84.72222222,84.72222222,472.7847222,472.7847222,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,143,143,0,0,0,143,143,143,0,143,143,143,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,323,NA,33139,80499,NA,323,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,364996,363932,4652,179418,NA,364993,365098,360450,4613,260749,365098,365422,Flanker Task,122,68081,144,yes,1024
Incongruent,600,HHSHH,84.82758621,84.82758621,472.6482759,472.6482759,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,144,144,0,0,0,144,144,144,0,144,144,144,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,453,NA,33139,80499,NA,453,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,366993,365930,4652,179418,NA,366991,367095,365427,4613,260749,367095,367549,Flanker Task,123,68534,145,yes,1024
Incongruent,600,SSHSS,84.93150685,84.93150685,471.9452055,471.9452055,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,145,145,0,0,0,145,145,145,0,145,145,145,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,370,NA,33139,80499,NA,370,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,368618,367554,4652,179418,NA,368615,368720,365427,4613,260749,368720,369091,Flanker Task,124,68904,146,yes,1024
Incongruent,600,SSHSS,84.3537415,84.3537415,470.6938776,470.6938776,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,146,146,0,0,0,146,146,146,0,146,146,146,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,288,NA,33139,80499,NA,288,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,370160,369097,4652,179418,NA,370158,370262,365427,4613,260749,370262,370551,Flanker Task,124,69192,147,yes,1024
