acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.12345679,90.12345679,654.3580247,654.3580247,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,80,80,0,0,0,80,80,0,80,0,80,NA,80,80,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,0,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,593,NA,11891,80551,NA,593,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,250838,169169,2328,170206,NA,250836,250939,NA,164777,2324,NA,NA,250939,251533,NA,Lab 2.1 Test Flanker Task,73,53003,81,yes,1024
90.24390244,90.24390244,651.8414634,651.8414634,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,0,0,81,81,0,81,0,81,NA,81,81,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,1,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,448,NA,11891,80551,NA,448,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,252686,251584,2328,170206,NA,252684,252792,NA,164777,2324,NA,NA,252793,253242,NA,Lab 2.1 Test Flanker Task,74,53451,82,yes,1024
90.36144578,90.36144578,649.0481928,649.0481928,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,82,82,0,0,0,82,82,0,82,0,82,NA,82,82,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,2,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,420,NA,11891,80551,NA,420,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,254375,253284,2328,170206,NA,254373,254478,NA,164777,2324,NA,NA,254478,254899,NA,Lab 2.1 Test Flanker Task,75,53871,83,yes,1024
89.28571429,89.28571429,646.2738095,646.2738095,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,83,83,0,0,0,83,83,0,83,0,83,NA,83,83,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,3,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,416,NA,11891,80551,NA,416,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,256048,254948,2328,170206,NA,256046,256153,NA,164777,2324,NA,NA,256154,256571,NA,Lab 2.1 Test Flanker Task,75,54287,84,yes,1024
88.23529412,88.23529412,644.9529412,644.9529412,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,84,84,0,0,0,84,84,0,84,0,84,NA,84,84,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,4,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,534,NA,11891,80551,NA,534,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,258204,257124,2328,170206,NA,258201,258308,NA,256618,2324,NA,NA,258308,258843,NA,Lab 2.1 Test Flanker Task,75,54821,85,yes,1024
88.37209302,88.37209302,645.8372093,645.8372093,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,85,85,0,0,0,85,85,0,85,0,85,NA,85,85,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,5,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,721,NA,11891,80551,NA,721,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,260495,259406,2328,170206,NA,260492,260599,NA,258903,2324,NA,NA,260600,261323,NA,Lab 2.1 Test Flanker Task,76,55542,86,yes,1024
88.50574713,88.50574713,646.8850575,646.8850575,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,86,86,0,0,0,86,86,0,86,0,86,NA,86,86,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,6,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,737,NA,11891,80551,NA,737,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,262987,261892,2328,170206,NA,262985,263091,NA,258903,2324,261385,NA,263091,263829,NA,Lab 2.1 Test Flanker Task,77,56279,87,yes,1024
88.63636364,88.63636364,642.9090909,642.9090909,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,87,87,0,0,0,87,87,0,87,0,87,NA,87,87,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,7,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,297,NA,11891,80551,NA,297,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,265481,264398,2328,170206,NA,265479,265585,NA,258903,2324,263893,NA,265585,265883,NA,Lab 2.1 Test Flanker Task,78,56576,88,yes,1024
88.76404494,88.76404494,642.5730337,642.5730337,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,88,88,0,0,0,88,88,0,88,0,88,NA,88,88,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,8,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,613,NA,11891,80551,NA,613,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,267038,265949,2328,170206,NA,267035,267139,NA,258903,2324,263893,NA,267139,267754,NA,Lab 2.1 Test Flanker Task,79,57189,89,yes,1024
88.88888889,88.88888889,642.1333333,642.1333333,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,89,89,0,0,0,89,89,0,89,0,89,NA,89,89,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,9,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,603,NA,11891,80551,NA,603,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,269350,268273,2328,170206,NA,269348,269452,NA,258903,2324,267772,NA,269452,270056,NA,Lab 2.1 Test Flanker Task,80,57792,90,yes,1024
89.01098901,89.01098901,640.1648352,640.1648352,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,90,90,0,0,0,90,90,0,90,0,90,NA,90,90,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,10,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,463,NA,11891,80551,NA,463,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,271697,270619,2328,170206,NA,271695,271801,NA,258903,2324,270116,NA,271801,272265,NA,Lab 2.1 Test Flanker Task,81,58255,91,yes,1024
89.13043478,89.13043478,637.7717391,637.7717391,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,91,91,0,0,0,91,91,0,91,0,91,NA,91,91,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,11,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,420,NA,11891,80551,NA,420,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,273374,272294,2328,170206,NA,273371,273478,NA,258903,2324,270116,NA,273478,273899,NA,Lab 2.1 Test Flanker Task,82,58675,92,yes,1024
89.24731183,89.24731183,635.4301075,635.4301075,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,0,0,92,92,0,92,0,92,NA,92,92,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,12,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,420,NA,11891,80551,NA,420,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,275067,273963,2328,170206,NA,275065,275170,NA,258903,2324,270116,NA,275172,275593,NA,Lab 2.1 Test Flanker Task,83,59095,93,yes,1024
89.36170213,89.36170213,636.1808511,636.1808511,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,93,93,0,0,0,93,93,0,93,0,93,NA,93,93,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,13,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,706,NA,11891,80551,NA,706,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,276723,275638,2328,170206,NA,276721,276827,NA,258903,2324,270116,NA,276827,277534,NA,Lab 2.1 Test Flanker Task,84,59801,94,yes,1024
89.47368421,89.47368421,633.9473684,633.9473684,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,94,94,0,0,0,94,94,0,94,0,94,NA,94,94,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,14,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,424,NA,11891,80551,NA,424,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,279194,278097,2328,170206,NA,279191,279298,NA,258903,2324,277594,NA,279298,279723,NA,Lab 2.1 Test Flanker Task,85,60225,95,yes,1024
88.54166667,88.54166667,632.09375,632.09375,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,95,95,0,0,0,95,95,0,95,0,95,NA,95,95,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,15,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,456,NA,11891,80551,NA,456,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,280947,279850,2328,170206,NA,280944,281051,NA,258903,2324,277594,NA,281051,281508,NA,Lab 2.1 Test Flanker Task,85,60681,96,yes,1024
88.65979381,88.65979381,632.3814433,632.3814433,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,96,96,0,0,0,96,96,0,96,0,96,NA,96,96,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,16,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,660,NA,11891,80551,NA,660,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,283154,282064,2328,170206,NA,283151,283258,NA,281561,2324,277594,NA,283258,283919,NA,Lab 2.1 Test Flanker Task,86,61341,97,yes,1024
88.7755102,88.7755102,630.5714286,630.5714286,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,97,97,0,0,0,97,97,0,97,0,97,NA,97,97,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,17,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,455,NA,11891,80551,NA,455,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,285549,284455,2328,170206,NA,285547,285653,NA,281561,2324,283950,NA,285653,286109,NA,Lab 2.1 Test Flanker Task,87,61796,98,yes,1024
88.88888889,88.88888889,628.3737374,628.3737374,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,98,98,0,0,0,98,98,0,98,0,98,NA,98,98,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,18,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,413,NA,11891,80551,NA,413,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,287251,286156,2328,170206,NA,287249,287352,NA,281561,2324,283950,NA,287352,287766,NA,Lab 2.1 Test Flanker Task,88,62209,99,yes,1024
88,88,626.47,626.47,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,99,99,0,0,0,99,99,0,99,0,99,NA,99,99,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,19,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,438,NA,11891,80551,NA,438,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,288917,287832,2328,170206,NA,288914,289018,NA,281561,2324,283950,NA,289018,289457,NA,Lab 2.1 Test Flanker Task,88,62647,100,yes,1024
88.11881188,88.11881188,627.6237624,627.6237624,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,100,100,0,0,0,100,100,0,100,0,100,NA,100,100,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,20,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,743,NA,11891,80551,NA,743,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,250759,NA,291083,289986,2328,170206,NA,291080,291188,NA,289484,2324,283950,NA,291188,291932,NA,Lab 2.1 Test Flanker Task,89,63390,101,yes,1024
87.25490196,87.25490196,626.8137255,626.8137255,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,101,101,0,0,0,101,101,0,101,0,101,NA,101,101,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,21,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,545,NA,11891,80551,NA,545,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,293576,292473,2328,170206,NA,293574,293680,NA,289484,2324,291968,NA,293680,294226,NA,Lab 2.1 Test Flanker Task,89,63935,102,yes,1024
87.37864078,87.37864078,625.8834951,625.8834951,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,102,102,0,0,0,102,102,0,102,0,102,NA,102,102,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,22,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,531,NA,11891,80551,NA,531,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,295848,294767,2328,170206,NA,295845,295951,NA,294264,2324,291968,NA,295951,296483,NA,Lab 2.1 Test Flanker Task,90,64466,103,yes,1024
87.5,87.5,624.8173077,624.8173077,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,103,103,0,0,0,103,103,0,103,0,103,NA,103,103,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,23,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,515,NA,11891,80551,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,297658,296553,2328,170206,NA,297656,297764,NA,294264,2324,291968,NA,297764,298280,NA,Lab 2.1 Test Flanker Task,91,64981,104,yes,1024
87.61904762,87.61904762,623.8761905,623.8761905,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,104,104,0,0,0,104,104,0,104,0,104,NA,104,104,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,24,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,526,NA,11891,80551,NA,526,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,299422,298340,2328,170206,NA,299420,299526,NA,294264,2324,291968,NA,299526,300053,NA,Lab 2.1 Test Flanker Task,92,65507,105,yes,1024
87.73584906,87.73584906,622.0849057,622.0849057,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,105,105,0,0,0,105,105,0,105,0,105,NA,105,105,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,25,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,434,NA,11891,80551,NA,434,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,250759,NA,301202,300106,2328,170206,NA,301198,301306,NA,294264,2324,291968,NA,301306,301741,NA,Lab 2.1 Test Flanker Task,93,65941,106,yes,1024
87.85046729,87.85046729,620.7196262,620.7196262,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,106,106,0,0,0,106,106,0,106,0,106,NA,106,106,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,26,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,476,NA,11891,80551,NA,476,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,302892,301798,2328,170206,NA,302890,302997,NA,294264,2324,291968,NA,302997,303474,NA,Lab 2.1 Test Flanker Task,94,66417,107,yes,1024
87.96296296,87.96296296,619,619,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,107,107,0,0,0,107,107,0,107,0,107,NA,107,107,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,27,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,435,NA,11891,80551,NA,435,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,250759,NA,304614,303528,2328,170206,NA,304612,304718,NA,294264,2324,291968,NA,304718,305154,NA,Lab 2.1 Test Flanker Task,95,66852,108,yes,1024
88.0733945,88.0733945,617.6880734,617.6880734,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,108,108,0,0,0,108,108,0,108,0,108,NA,108,108,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,28,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,476,NA,11891,80551,NA,476,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,306272,305184,2328,170206,NA,306270,306376,NA,294264,2324,291968,NA,306376,306853,NA,Lab 2.1 Test Flanker Task,96,67328,109,yes,1024
88.18181818,88.18181818,615.8727273,615.8727273,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,109,109,0,0,0,109,109,0,109,0,109,NA,109,109,NA,9/25/2021 19:49,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,29,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,418,NA,11891,80551,NA,418,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,250759,NA,307997,306918,2328,170206,NA,307994,308101,NA,294264,2324,291968,NA,308102,308521,NA,Lab 2.1 Test Flanker Task,97,67746,110,yes,1024
