"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instuction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_getting_started","count_incorrectFeedback","count_instruction2","count_instuction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_prode","count_thankYou","count_welcome","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction2","response_instuction1","response_keyboard_response","response_thankYou","response_time","response_time_instruction2","response_time_instuction1","response_time_keyboard_response","response_time_thankYou","response_time_welcome","response_welcome","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_getting_started","time_incorrectFeedback","time_instruction2","time_instuction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_prode","time_thankYou","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.71428571428571","95.71428571428571","803.8285714285714","803.8285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","69","0","0","69","NA","69","0","0","69","69","69","0","69","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","612","32001","44867","612","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","509555","506224","507309","3621","156499","507322","NA","382428","124497","3636","511569","512182","508338","48529","511569","NA","NA","Sternberg Task","67","56268","70","yes","1024"
"95.77464788732394","95.77464788732394","803.0140845070423","803.0140845070423","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","NA","70","0","0","70","70","70","0","70","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","746","32001","44867","746","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","515534","512205","513289","3621","156499","513302","NA","382428","124497","3636","517548","518296","514317","48529","517547","NA","NA","Sternberg Task","68","57014","71","yes","1024"
"95.83333333333333","95.83333333333333","802.5694444444445","802.5694444444445","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","71","71","0","0","71","NA","71","0","0","71","71","71","0","71","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","771","32001","44867","771","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","521650","518320","519405","3621","156499","519417","NA","382428","124497","3636","523664","524437","520433","48529","523664","NA","NA","Sternberg Task","69","57785","72","yes","1024"
"95.89041095890411","95.89041095890411","802.054794520548","802.054794520548","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","NA","72","0","0","72","72","72","0","72","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","765","32001","44867","765","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","527810","524465","525562","3621","156499","525577","NA","382428","124497","3636","529824","530590","526592","48529","529824","NA","NA","Sternberg Task","70","58550","73","yes","1024"
"95.94594594594595","95.94594594594595","803.1891891891892","803.1891891891892","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","NA","73","0","0","73","73","73","0","73","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","886","32001","44867","886","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","533946","530615","531700","3621","156499","531712","NA","382428","124497","3636","535960","536847","532728","48529","535960","NA","NA","Sternberg Task","71","59436","74","yes","1024"
"96","96","799.4","799.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","74","0","0","74","NA","74","0","0","74","74","74","0","74","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","519","32001","44867","519","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","540206","536874","537959","3621","156499","537972","NA","382428","124497","3636","542219","542740","538987","48529","542219","NA","NA","Sternberg Task","72","59955","75","yes","1024"
"96.05263157894737","96.05263157894737","808.25","808.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","75","75","0","0","75","NA","75","0","0","75","75","75","0","75","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","1472","32001","44867","1472","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","546101","542765","543856","3621","156499","543868","NA","382428","124497","3636","548115","549589","544884","48529","548115","NA","NA","Sternberg Task","73","61427","76","yes","1024"
"96.1038961038961","96.1038961038961","805.9090909090909","805.9090909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","76","0","0","76","NA","76","0","0","76","76","76","0","76","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","628","32001","44867","628","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","552949","549616","550702","3621","156499","550715","NA","382428","124497","3636","554963","555594","551730","48529","554963","NA","NA","Sternberg Task","74","62055","77","yes","1024"
"96.15384615384616","96.15384615384616","802.0897435897435","802.0897435897435","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","77","0","0","77","NA","77","0","0","77","77","77","0","77","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","508","32001","44867","508","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","558940","555608","556694","3621","156499","556707","NA","382428","124497","3636","560954","561463","557723","48529","560954","NA","NA","Sternberg Task","75","62563","78","yes","1024"
"96.20253164556962","96.20253164556962","801.9746835443038","801.9746835443038","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","78","0","0","78","NA","78","0","0","78","78","78","0","78","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","793","32001","44867","793","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","564820","561490","562575","3621","156499","562588","NA","382428","124497","3636","566833","567628","563603","48529","566833","NA","NA","Sternberg Task","76","63356","79","yes","1024"
"96.25","96.25","803.075","803.075","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","79","0","0","79","NA","79","0","0","79","79","79","0","79","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","890","32001","44867","890","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","570986","567655","568742","3621","156499","568755","NA","382428","124497","3636","573000","573891","569770","48529","573000","NA","NA","Sternberg Task","77","64246","80","yes","1024"
"96.29629629629629","96.29629629629629","800.4074074074074","800.4074074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","NA","80","0","0","80","80","80","0","80","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","587","32001","44867","587","NA","NA","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","577247","573918","575001","3621","156499","575014","NA","382428","124497","3636","579262","579850","576030","48529","579261","NA","NA","Sternberg Task","78","64833","81","yes","1024"
"96.34146341463415","96.34146341463415","800.8658536585366","800.8658536585366","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","81","0","0","81","NA","81","0","0","81","81","81","0","81","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","838","32001","44867","838","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","583208","579877","580963","3621","156499","580976","NA","382428","124497","3636","585222","586062","581991","48529","585222","NA","NA","Sternberg Task","79","65671","82","yes","1024"
"95.18072289156626","95.18072289156626","801.3253012048193","801.3253012048193","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","82","82","82","0","0","82","NA","82","0","0","82","82","82","0","82","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","right","right","NA","839","32001","44867","839","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","589417","586085","587173","3621","156499","587185","NA","382428","124497","3636","591431","592271","588201","48529","591431","NA","NA","Sternberg Task","79","66510","83","yes","1024"
"95.23809523809524","95.23809523809524","802.9047619047619","802.9047619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","83","0","0","83","NA","83","0","0","83","83","83","0","83","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","934","32001","44867","934","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","595628","586085","593382","3621","156499","593395","NA","592295","124497","3636","597642","598577","594410","48529","597642","NA","NA","Sternberg Task","80","67444","84","yes","1024"
"95.29411764705883","95.29411764705883","804.5411764705882","804.5411764705882","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","0","0","84","NA","84","0","0","84","84","84","0","84","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","942","32001","44867","942","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","601935","598603","599690","3621","156499","599703","NA","592295","124497","3636","603950","604894","600718","48529","603950","NA","NA","Sternberg Task","81","68386","85","yes","1024"
"95.34883720930233","95.34883720930233","804.0348837209302","804.0348837209302","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","85","0","0","85","NA","85","0","0","85","85","85","0","85","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","761","32001","44867","761","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","608261","604919","606011","3621","156499","606028","NA","592295","124497","3636","610275","611038","607043","48529","610275","NA","NA","Sternberg Task","82","69147","86","yes","1024"
"95.40229885057471","95.40229885057471","801.5057471264367","801.5057471264367","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","NA","86","0","0","86","86","86","0","86","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","584","32001","44867","584","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","614395","611064","612150","3621","156499","612163","NA","592295","124497","3636","616409","616995","613178","48529","616409","NA","NA","Sternberg Task","83","69731","87","yes","1024"
"95.45454545454545","95.45454545454545","800.375","800.375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","87","87","0","0","87","NA","87","0","0","87","87","87","0","87","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","702","32001","44867","702","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","620352","617021","618107","3621","156499","618120","NA","592295","124497","3636","622366","623070","619135","48529","622366","NA","NA","Sternberg Task","84","70433","88","yes","1024"
"95.50561797752809","95.50561797752809","801.3595505617977","801.3595505617977","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","88","0","0","88","NA","88","0","0","88","88","88","0","88","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","888","32001","44867","888","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","626424","623092","624179","3621","156499","624192","NA","592295","124497","3636","628438","629328","625207","48529","628438","NA","NA","Sternberg Task","85","71321","89","yes","1024"
"95.55555555555556","95.55555555555556","804.9666666666667","804.9666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","89","0","0","89","NA","89","0","0","89","89","89","0","89","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1126","32001","44867","1126","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","632684","629352","630439","3621","156499","630452","NA","592295","124497","3636","634698","635825","631467","48529","634697","NA","NA","Sternberg Task","86","72447","90","yes","1024"
"95.6043956043956","95.6043956043956","802.8021978021978","802.8021978021978","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","NA","90","0","0","90","90","90","0","90","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","608","32001","44867","608","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","639183","635851","636938","3621","156499","636951","NA","592295","124497","3636","641197","641807","637966","48529","641196","NA","NA","Sternberg Task","87","73055","91","yes","1024"
"95.65217391304348","95.65217391304348","804.8695652173913","804.8695652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","91","0","0","91","NA","91","0","0","91","91","91","0","91","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","993","32001","44867","993","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","645161","641833","642918","3621","156499","642931","NA","592295","124497","3636","647175","648170","643945","48529","647175","NA","NA","Sternberg Task","88","74048","92","yes","1024"
"95.6989247311828","95.6989247311828","802.5698924731183","802.5698924731183","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","92","92","0","0","92","NA","92","0","0","92","92","92","0","92","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","591","32001","44867","591","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","651524","648192","649279","3621","156499","649292","NA","592295","124497","3636","653538","654130","650307","48529","653538","NA","NA","Sternberg Task","89","74639","93","yes","1024"
"95.74468085106383","95.74468085106383","801.5531914893617","801.5531914893617","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","93","0","0","93","NA","93","0","0","93","93","93","0","93","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","707","32001","44867","707","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","657483","654153","655238","3621","156499","655251","NA","592295","124497","3636","659497","660206","656266","48529","659497","NA","NA","Sternberg Task","90","75346","94","yes","1024"
"95.78947368421052","95.78947368421052","805.0631578947368","805.0631578947368","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","94","0","0","94","NA","94","0","0","94","94","94","0","94","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1135","32001","44867","1135","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","663560","660229","661314","3621","156499","661328","NA","592295","124497","3636","665574","666711","662343","48529","665574","NA","NA","Sternberg Task","91","76481","95","yes","1024"
"95.83333333333333","95.83333333333333","804.75","804.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","NA","95","0","0","95","95","95","0","95","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","775","32001","44867","775","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","670068","666738","667823","3621","156499","667836","NA","592295","124497","3636","672082","672858","668851","48529","672082","NA","NA","Sternberg Task","92","77256","96","yes","1024"
"95.87628865979381","95.87628865979381","804.5567010309278","804.5567010309278","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","96","0","0","96","NA","96","0","0","96","96","96","0","96","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","786","32001","44867","786","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","676206","672872","673961","3621","156499","673974","NA","592295","124497","3636","678221","679008","674989","48529","678221","NA","NA","Sternberg Task","93","78042","97","yes","1024"
"95.91836734693878","95.91836734693878","805.234693877551","805.234693877551","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","97","0","0","97","NA","97","0","0","97","97","97","0","97","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","871","32001","44867","871","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","682368","679034","680122","3621","156499","680135","NA","592295","124497","3636","684382","685254","681151","48529","684382","NA","NA","Sternberg Task","94","78913","98","yes","1024"
"95.95959595959596","95.95959595959596","803.0808080808081","803.0808080808081","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","98","0","0","98","NA","98","0","0","98","98","98","0","98","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","592","32001","44867","592","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","688609","685277","686364","3621","156499","686377","NA","592295","124497","3636","690623","691216","687392","48529","690622","NA","NA","Sternberg Task","95","79505","99","yes","1024"
"96","96","802.69","802.69","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","99","0","0","99","NA","99","0","0","99","99","99","0","99","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","764","32001","44867","764","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","694571","691240","692325","3621","156499","692338","NA","592295","124497","3636","696585","697350","693354","48529","696585","NA","NA","Sternberg Task","96","80269","100","yes","1024"
"96.03960396039604","96.03960396039604","801.8217821782179","801.8217821782179","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","100","0","0","100","NA","100","0","0","100","100","100","0","100","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","715","32001","44867","715","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","700705","697373","698461","3621","156499","698473","NA","592295","124497","3636","702719","703436","699488","48529","702719","NA","NA","Sternberg Task","97","80984","101","yes","1024"
"96.07843137254902","96.07843137254902","802.2549019607843","802.2549019607843","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","0","0","101","NA","101","0","0","101","101","101","0","101","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","846","32001","44867","846","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","706792","703464","704550","3621","156499","704563","NA","592295","124497","3636","708806","709654","705575","48529","708806","NA","NA","Sternberg Task","98","81830","102","yes","1024"
"96.11650485436893","96.11650485436893","800.4271844660194","800.4271844660194","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","102","0","0","102","NA","102","0","0","102","102","102","0","102","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","614","32001","44867","614","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","713010","709681","710766","3621","156499","710779","NA","592295","124497","3636","715024","715640","711794","48529","715024","NA","NA","Sternberg Task","99","82444","103","yes","1024"
"96.15384615384616","96.15384615384616","802.0192307692307","802.0192307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","103","0","0","103","NA","103","0","0","103","103","103","0","103","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","966","32001","44867","966","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","719000","715666","716756","3621","156499","716770","NA","592295","124497","3636","721014","721982","717784","48529","721013","NA","NA","Sternberg Task","100","83410","104","yes","1024"
