"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_isi","count_keyboard_response","count_logger","count_memorySet","count_practiceloop","count_prob","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_isi","time_keyboard_response","time_logger","time_memorySet","time_practiceloop","time_prob","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"88.0341880342","88.0341880342","831.547008547","831.547008547","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","0","0","116","116","0","0","116","116","116","116","0","116","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","924","7984","18285","924","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","738549","739603","4190","108016","739605","660195","4197","89730","741809","743810","744735","740606","12182","743810","NA","Sternberg Task","103","97291","117","yes","1024"
"88.1355932203","88.1355932203","830.644067797","830.644067797","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","0","0","117","117","0","0","117","117","117","117","0","117","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","725","7984","18285","725","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","744747","745802","4190","108016","745804","660195","4197","89730","748009","750010","750736","746805","12182","750010","NA","Sternberg Task","104","98016","118","yes","1024"
"88.2352941176","88.2352941176","830.470588235","830.470588235","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","0","0","118","118","0","0","118","118","118","118","0","118","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","810","7984","18285","810","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","750749","751803","4190","108016","751805","660195","4197","89730","754013","756014","756825","752809","12182","756014","NA","Sternberg Task","105","98826","119","yes","1024"
"88.3333333333","88.3333333333","831.341666667","831.341666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","119","0","0","119","119","0","0","119","119","119","119","0","119","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","935","7984","18285","935","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","756830","757883","4190","108016","757885","660195","4197","89730","760087","762091","763027","758886","12182","762091","NA","Sternberg Task","106","99761","120","yes","1024"
"88.4297520661","88.4297520661","830.52892562","830.52892562","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","0","0","120","120","0","0","120","120","120","120","0","120","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","733","7984","18285","733","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","763039","764094","4190","108016","764095","660195","4197","89730","766300","768301","769036","765097","12182","768301","NA","Sternberg Task","107","100494","121","yes","1024"
"88.5245901639","88.5245901639","833.303278689","833.303278689","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","0","121","121","0","0","121","121","121","121","0","121","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1169","7984","18285","1169","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","769047","770101","4190","108016","770102","660195","4197","89730","772307","774308","775479","771103","12182","774308","NA","Sternberg Task","108","101663","122","yes","1024"
"88.6178861789","88.6178861789","832.300813008","832.300813008","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","0","122","122","0","0","122","122","122","122","0","122","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","710","7984","18285","710","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","775490","776543","4190","108016","776545","660195","4197","89730","778749","780750","781462","777546","12182","780750","NA","Sternberg Task","109","102373","123","yes","1024"
"88.7096774194","88.7096774194","829.241935484","829.241935484","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","0","0","123","123","0","0","123","123","123","123","0","123","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","453","7984","18285","453","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","781473","782529","4190","108016","782530","660195","4197","89730","784735","786736","787190","783532","12182","786736","NA","Sternberg Task","110","102826","124","yes","1024"
"88.8","88.8","827.704","827.704","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","0","0","124","124","0","0","124","124","124","124","0","124","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","637","7984","18285","637","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","787202","788256","4190","108016","788258","660195","4197","89730","790463","792465","793103","789259","12182","792465","NA","Sternberg Task","111","103463","125","yes","1024"
"88.8888888889","88.8888888889","829.111111111","829.111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","0","0","125","125","0","0","125","125","125","125","0","125","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1005","7984","18285","1005","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","793115","794169","4190","108016","794171","660195","4197","89730","796376","798378","799384","795172","12182","798378","NA","Sternberg Task","112","104468","126","yes","1024"
"88.188976378","88.188976378","829.503937008","829.503937008","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","126","126","0","0","126","126","0","0","126","126","126","126","0","126","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","879","7984","18285","879","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","799398","800454","4190","108016","800457","660195","4197","89730","802660","804661","805542","801458","12182","804661","NA","Sternberg Task","112","105347","127","yes","1024"
"88.28125","88.28125","828.5859375","828.5859375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","127","0","0","127","127","0","0","127","127","127","127","0","127","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","712","7984","18285","712","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","799398","806609","4190","108016","806611","805555","4197","89730","808815","810816","811529","807612","12182","810816","NA","Sternberg Task","113","106059","128","yes","1024"
"88.3720930233","88.3720930233","828.03875969","828.03875969","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","0","128","128","0","0","128","128","128","128","0","128","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","758","7984","18285","758","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","811541","812596","4190","108016","812598","805555","4197","89730","814802","816803","817562","813599","12182","816803","NA","Sternberg Task","114","106817","129","yes","1024"
