"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_isi","count_keyboard_response","count_logger","count_memorySet","count_practiceloop","count_prob","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_isi","time_keyboard_response","time_logger","time_memorySet","time_practiceloop","time_prob","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.0634920635","92.0634920635","1287.56349206","1287.56349206","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","0","0","125","125","0","0","125","125","125","125","0","125","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","1126","511305","5323","1126","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","1335147","1342977","4569","600691","1342978","1341920","4577","595367","1345182","1347183","1348311","1343979","515883","1347183","NA","Sternberg Task","116","162233","126","yes","1024"
"92.125984252","92.125984252","1288.74015748","1288.74015748","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","126","0","0","126","126","0","0","126","126","126","126","0","126","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","1437","511305","5323","1437","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","1348323","1349380","4569","600691","1349381","1341920","4577","595367","1351583","1353584","1355022","1350382","515883","1353584","NA","Sternberg Task","117","163670","127","yes","1024"
"92.1875","92.1875","1289.2578125","1289.2578125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","0","0","127","127","0","0","127","127","127","127","0","127","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","1355","511305","5323","1355","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","1355035","1356093","4569","600691","1356094","1341920","4577","595367","1358298","1360300","1361656","1357095","515883","1360300","NA","Sternberg Task","118","165025","128","yes","1024"
"92.2480620155","92.2480620155","1287.35658915","1287.35658915","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","0","128","128","0","0","128","128","128","128","0","128","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1044","511305","5323","1044","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","1361668","1362734","4569","600691","1362735","1341920","4577","595367","1364939","1366940","1367985","1363736","515883","1366940","NA","Sternberg Task","119","166069","129","yes","1024"
"92.3076923077","92.3076923077","1286.1","1286.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","0","0","129","129","0","0","129","129","129","129","0","129","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1124","511305","5323","1124","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","1367989","1369047","4569","600691","1369048","1341920","4577","595367","1371250","1373250","1374376","1370049","515883","1373250","NA","Sternberg Task","120","167193","130","yes","1024"
"91.6030534351","91.6030534351","1290.83206107","1290.83206107","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","130","130","0","0","130","130","0","0","130","130","130","130","0","130","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1906","511305","5323","1906","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","1374388","1375465","4569","600691","1375466","1341920","4577","595367","1377674","1379675","1381582","1376470","515883","1379675","NA","Sternberg Task","120","169099","131","yes","1024"
"91.6666666667","91.6666666667","1286.35606061","1286.35606061","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","0","0","131","131","0","0","131","131","131","131","0","131","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","700","511305","5323","700","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","1374388","1382651","4569","600691","1382652","1381595","4577","595367","1384859","1386860","1387561","1383656","515883","1386860","NA","Sternberg Task","121","169799","132","yes","1024"
"91.7293233083","91.7293233083","1284.81954887","1284.81954887","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","0","0","132","132","0","0","132","132","132","132","0","132","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","1082","511305","5323","1082","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","1387571","1388629","4569","600691","1388630","1381595","4577","595367","1390835","1392836","1393919","1389631","515883","1392836","NA","Sternberg Task","122","170881","133","yes","1024"
"91.7910447761","91.7910447761","1285","1285","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","133","0","0","133","133","0","0","133","133","133","133","0","133","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1309","511305","5323","1309","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","1393931","1394987","4569","600691","1394989","1381595","4577","595367","1397197","1399202","1400512","1395993","515883","1399201","NA","Sternberg Task","123","172190","134","yes","1024"
"91.8518518519","91.8518518519","1283.74814815","1283.74814815","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","134","0","0","134","134","0","0","134","134","134","134","0","134","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","1116","511305","5323","1116","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","1400525","1401584","4569","600691","1401585","1381595","4577","595367","1403788","1405792","1406909","1402586","515883","1405792","NA","Sternberg Task","124","173306","135","yes","1024"
"91.9117647059","91.9117647059","1284.64705882","1284.64705882","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","135","0","0","135","135","0","0","135","135","135","135","0","135","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1406","511305","5323","1406","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","1406922","1407980","4569","600691","1407982","1381595","4577","595367","1410186","1412188","1413596","1408983","515883","1412188","NA","Sternberg Task","125","174712","136","yes","1024"
"91.9708029197","91.9708029197","1283.52554745","1283.52554745","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","0","0","136","136","0","0","136","136","136","136","0","136","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","1131","511305","5323","1131","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","1413609","1414666","4569","600691","1414667","1381595","4577","595367","1416876","1418877","1420009","1415671","515883","1418877","NA","Sternberg Task","126","175843","137","yes","1024"
"92.0289855072","92.0289855072","1284.15942029","1284.15942029","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","0","0","137","137","0","0","137","137","137","137","0","137","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","1371","511305","5323","1371","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","1420023","1421080","4569","600691","1421081","1381595","4577","595367","1423286","1425287","1426659","1422082","515883","1425287","NA","Sternberg Task","127","177214","138","yes","1024"
