"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_Fixation","count_IncorrectFeedback","count_Instructions2","count_MemSet","count_ThankYou","count_correctfeedback","count_expLoop","count_expSequence","count_experiment","count_instruction1","count_isi","count_keyboard_response","count_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_ThankYou","response_instruction1","response_keyboard_response","response_time","response_time_Instructions2","response_time_ThankYou","response_time_instruction1","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_IncorrectFeedback","time_Instructions2","time_MemSet","time_ThankYou","time_correctfeedback","time_expLoop","time_expSequence","time_experiment","time_instruction1","time_isi","time_keyboard_response","time_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"80.28169014084507","80.28169014084507","842.4084507042254","842.4084507042254","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","0","70","0","70","0","70","0","0","70","70","70","0","70","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","NA","down","left","1205","2152","NA","5605","1205","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","444839","394141","82838","445844","NA","443682","84990","444837","2178","2182","447049","449054","450260","7788","449054","Sternberg task","57","59811","71","yes","1024"
"80.55555555555556","80.55555555555556","847.8055555555555","847.8055555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","71","0","71","0","71","0","0","71","71","71","0","71","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","NA","down","left","1231","2152","NA","5605","1231","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","451423","394141","82838","452428","NA","450269","84990","451421","2178","2182","453633","455638","456870","7788","455638","Sternberg task","58","61042","72","yes","1024"
"80.82191780821918","80.82191780821918","846.986301369863","846.986301369863","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","0","72","0","72","0","72","0","0","72","72","72","0","72","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","788","2152","NA","5605","788","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","458019","394141","82838","459024","NA","456879","84990","458017","2178","2182","460229","462234","463023","7788","462234","Sternberg task","59","61830","73","yes","1024"
"81.08108108108108","81.08108108108108","846.3513513513514","846.3513513513514","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","0","73","0","73","0","73","0","0","73","73","73","0","73","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","800","2152","NA","5605","800","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","464171","394141","82838","465177","NA","463032","84990","464169","2178","2182","466382","468387","469188","7788","468387","Sternberg task","60","62630","74","yes","1024"
"81.33333333333333","81.33333333333333","841.2666666666667","841.2666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","0","74","0","74","0","74","0","0","74","74","74","0","74","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","465","2152","NA","5605","465","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","470328","394141","82838","471333","NA","469197","84990","470326","2178","2182","472538","474543","475008","7788","474543","Sternberg task","61","63095","75","yes","1024"
"81.57894736842105","81.57894736842105","843.0526315789474","843.0526315789474","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","75","0","75","0","75","0","75","0","0","75","75","75","0","75","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","977","2152","NA","5605","977","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","476163","394141","82838","477168","NA","475017","84990","476161","2178","2182","478373","480378","481356","7788","480378","Sternberg task","62","64072","76","yes","1024"
"80.51948051948052","80.51948051948052","847.7272727272727","847.7272727272727","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","76","76","0","76","0","76","0","76","0","0","76","76","76","0","76","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","right","down","NA","down","right","1203","2152","NA","5605","1203","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","482506","394141","82838","483511","NA","481365","84990","482504","2178","2182","484713","486719","487923","7788","486719","Sternberg task","62","65275","77","yes","1024"
"80.76923076923077","80.76923076923077","843.8205128205128","843.8205128205128","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","0","77","0","77","0","77","0","0","77","77","77","0","77","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","543","2152","NA","5605","543","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","489073","487932","82838","490078","NA","481365","84990","489071","2178","2182","491283","493288","493832","7788","493288","Sternberg task","63","65818","78","yes","1024"
"81.0126582278481","81.0126582278481","844.3544303797469","844.3544303797469","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","78","0","78","0","78","0","78","0","0","78","78","78","0","78","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","886","2152","NA","5605","886","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","494980","487932","82838","495985","NA","493840","84990","494978","2178","2182","497190","499195","500083","7788","499195","Sternberg task","64","66704","79","yes","1024"
"81.25","81.25","846.4","846.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","0","79","0","79","0","79","0","0","79","79","79","0","79","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1008","2152","NA","5605","1008","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","501236","487932","82838","502241","NA","500097","84990","501234","2178","2182","503446","505451","506460","7788","505451","Sternberg task","65","67712","80","yes","1024"
"81.48148148148148","81.48148148148148","844.9012345679013","844.9012345679013","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","80","0","80","0","80","0","80","0","0","80","80","80","0","80","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","725","2152","NA","5605","725","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","507609","487932","82838","508615","NA","506468","84990","507607","2178","2182","509820","511825","512552","7788","511825","Sternberg task","66","68437","81","yes","1024"
"81.70731707317073","81.70731707317073","843.6829268292682","843.6829268292682","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","0","81","0","81","0","81","0","0","81","81","81","0","81","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","745","2152","NA","5605","745","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","513700","487932","82838","514705","NA","512555","84990","513698","2178","2182","515910","517915","518661","7788","517915","Sternberg task","67","69182","82","yes","1024"
"81.92771084337349","81.92771084337349","843.5783132530121","843.5783132530121","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","82","0","82","0","82","0","82","0","0","82","82","82","0","82","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","835","2152","NA","5605","835","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","519829","487932","82838","520834","NA","518670","84990","519827","2178","2182","522039","524044","524880","7788","524044","Sternberg task","68","70017","83","yes","1024"
"82.14285714285714","82.14285714285714","840.9166666666666","840.9166666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","0","83","0","83","0","83","0","0","83","83","83","0","83","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","620","2152","NA","5605","620","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","526033","487932","82838","527038","NA","524889","84990","526031","2178","2182","528243","530248","530869","7788","530248","Sternberg task","69","70637","84","yes","1024"
"82.3529411764706","82.3529411764706","844.2352941176471","844.2352941176471","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","84","0","84","0","84","0","84","0","0","84","84","84","0","84","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1123","2152","NA","5605","1123","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","532010","487932","82838","533015","NA","530878","84990","532008","2178","2182","534220","536225","537349","7788","536225","Sternberg task","70","71760","85","yes","1024"
"82.55813953488372","82.55813953488372","840.2209302325581","840.2209302325581","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","0","85","0","85","0","85","0","0","85","85","85","0","85","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","499","2152","NA","5605","499","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","538481","487932","82838","539486","NA","537358","84990","538478","2178","2182","540691","542696","543196","7788","542696","Sternberg task","71","72259","86","yes","1024"
"81.60919540229885","81.60919540229885","841.919540229885","841.919540229885","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","86","86","0","86","0","86","0","86","0","0","86","86","86","0","86","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","988","2152","NA","5605","988","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","544354","487932","82838","545359","NA","543204","84990","544352","2178","2182","546564","548569","549559","7788","548569","Sternberg task","71","73247","87","yes","1024"
"80.68181818181819","80.68181818181819","839.5909090909091","839.5909090909091","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","87","87","0","87","0","87","0","87","0","0","87","87","87","0","87","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","right","down","NA","down","right","637","2152","NA","5605","637","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","550716","549570","82838","551721","NA","543204","84990","550714","2178","2182","552927","554931","555569","7788","554931","Sternberg task","71","73884","88","yes","1024"
"80.89887640449439","80.89887640449439","837.8876404494382","837.8876404494382","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","0","88","0","88","0","88","0","0","88","88","88","0","88","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","NA","down","left","688","2152","NA","5605","688","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","556719","555578","82838","557724","NA","543204","84990","556717","2178","2182","558929","560934","561623","7788","560934","Sternberg task","72","74572","89","yes","1024"
"81.11111111111111","81.11111111111111","838.7444444444444","838.7444444444444","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","0","89","0","89","0","89","0","0","89","89","89","0","89","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","915","2152","NA","5605","915","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","562775","555578","82838","563780","NA","561632","84990","562773","2178","2182","564985","566990","567906","7788","566990","Sternberg task","73","75487","90","yes","1024"
"81.31868131868131","81.31868131868131","836.2527472527472","836.2527472527472","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","90","0","90","0","90","0","0","90","90","90","0","90","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","NA","down","left","612","2152","NA","5605","612","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","569066","555578","82838","570071","NA","567914","84990","569064","2178","2182","571276","573281","573895","7788","573281","Sternberg task","74","76099","91","yes","1024"
"81.52173913043478","81.52173913043478","835.6086956521739","835.6086956521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","0","91","0","91","0","91","0","0","91","91","91","0","91","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","777","2152","NA","5605","777","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","575056","555578","82838","576062","NA","573906","84990","575053","2178","2182","577267","579272","580050","7788","579272","Sternberg task","75","76876","92","yes","1024"
"81.72043010752688","81.72043010752688","834.7311827956989","834.7311827956989","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","0","92","0","92","0","92","0","0","92","92","92","0","92","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","754","2152","NA","5605","754","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","581203","555578","82838","582208","NA","580061","84990","581201","2178","2182","583413","585418","586173","7788","585418","Sternberg task","76","77630","93","yes","1024"
"81.91489361702128","81.91489361702128","834.4255319148937","834.4255319148937","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","93","0","93","0","93","0","0","93","93","93","0","93","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","806","2152","NA","5605","806","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","587324","555578","82838","588329","NA","586182","84990","587322","2178","2182","589533","591538","592345","7788","591538","Sternberg task","77","78436","94","yes","1024"
"81.05263157894737","81.05263157894737","833.0947368421052","833.0947368421052","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","94","94","0","94","0","94","0","94","0","0","94","94","94","0","94","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","708","2152","NA","5605","708","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","593498","555578","82838","594504","NA","592353","84990","593496","2178","2182","595709","597714","598423","7788","597714","Sternberg task","77","79144","95","yes","1024"
"81.25","81.25","830.3020833333334","830.3020833333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","0","95","0","95","0","95","0","0","95","95","95","0","95","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","565","2152","NA","5605","565","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","599566","598432","82838","600571","NA","592353","84990","599564","2178","2182","601776","603781","604347","7788","603781","Sternberg task","78","79709","96","yes","1024"
"80.41237113402062","80.41237113402062","829.7731958762887","829.7731958762887","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","96","96","0","96","0","96","0","96","0","0","96","96","96","0","96","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","779","2152","NA","5605","779","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","605509","598432","82838","606514","NA","604356","84990","605507","2178","2182","607719","609724","610504","7788","609724","Sternberg task","78","80488","97","yes","1024"
"80.61224489795919","80.61224489795919","826.9489795918367","826.9489795918367","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","97","0","97","0","97","0","0","97","97","97","0","97","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","553","2152","NA","5605","553","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","611652","610513","82838","612657","NA","604356","84990","611650","2178","2182","613862","615867","616421","7788","615867","Sternberg task","79","81041","98","yes","1024"
"80.8080808080808","80.8080808080808","825.979797979798","825.979797979798","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","98","0","98","0","98","0","0","98","98","98","0","98","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","731","2152","NA","5605","731","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","617581","610513","82838","618586","NA","616431","84990","617579","2178","2182","619791","621796","622528","7788","621796","Sternberg task","80","81772","99","yes","1024"
"81","81","824.32","824.32","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","99","0","99","0","99","0","0","99","99","99","0","99","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","660","2152","NA","5605","660","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","623679","610513","82838","624684","NA","622537","84990","623677","2178","2182","625889","627894","628555","7788","627894","Sternberg task","81","82432","100","yes","1024"
"81.18811881188118","81.18811881188118","822.7128712871287","822.7128712871287","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","0","100","0","100","0","100","0","0","100","100","100","0","100","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","662","2152","NA","5605","662","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","629706","610513","82838","630711","NA","628564","84990","629704","2178","2182","631916","633921","634586","7788","633921","Sternberg task","82","83094","101","yes","1024"
"80.3921568627451","80.3921568627451","834.2549019607843","834.2549019607843","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","101","101","0","101","0","101","0","101","0","0","101","101","101","0","101","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","None","down","NA","down","None","2000","2152","NA","5605","2000","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","635743","610513","82838","636748","NA","634600","84990","635741","2178","2182","637953","639958","641958","7788","639958","Sternberg task","82","85094","102","yes","1024"
"80.58252427184466","80.58252427184466","831.9611650485436","831.9611650485436","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","0","102","0","102","0","102","0","0","102","102","102","0","102","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","NA","down","left","598","2152","NA","5605","598","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","643128","641967","82838","644133","NA","634600","84990","643126","2178","2182","645338","647343","647943","7788","647343","Sternberg task","83","85692","103","yes","1024"
"80.76923076923077","80.76923076923077","842.0480769230769","842.0480769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","0","103","0","103","0","103","0","0","103","103","103","0","103","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","1881","2152","NA","5605","1881","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","649094","641967","82838","650099","NA","647955","84990","649092","2178","2182","651304","653309","655191","7788","653309","Sternberg task","84","87573","104","yes","1024"
"80.95238095238095","80.95238095238095","839.0190476190476","839.0190476190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","0","104","0","104","0","104","0","0","104","104","104","0","104","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","524","2152","NA","5605","524","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","656343","641967","82838","657348","NA","655200","84990","656341","2178","2182","658553","660558","661083","7788","660558","Sternberg task","85","88097","105","yes","1024"
