"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"63.7168141593","63.7168141593","503.557522124","503.557522124","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","0","112","112","0","0","112","112","0","112","112","112","0","112","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","585","4749","2303","585","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","681831","78497","678418","679615","3332","83248","679619","648283","3343","683838","684428","680626","5648","683837","NA","Sternberg task","72","56902","113","yes","1024"
"64.0350877193","64.0350877193","504.175438596","504.175438596","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","0","113","113","0","0","113","113","0","113","113","113","0","113","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","574","4749","2303","574","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","687867","78497","684453","685650","3332","83248","685655","648283","3343","689873","690452","686660","5648","689872","NA","Sternberg task","73","57476","114","yes","1024"
"64.347826087","64.347826087","504.026086957","504.026086957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","0","114","114","0","0","114","114","0","114","114","114","0","114","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","487","4749","2303","487","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","693891","78497","690480","691677","3332","83248","691681","648283","3343","695897","696388","692686","5648","695897","NA","Sternberg task","74","57963","115","yes","1024"
"64.6551724138","64.6551724138","503.99137931","503.99137931","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","0","115","115","0","0","115","115","0","115","115","115","0","115","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","500","4749","2303","500","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","699828","78497","696415","697612","3332","83248","697616","648283","3343","701835","702339","698622","5648","701834","NA","Sternberg task","75","58463","116","yes","1024"
"64.9572649573","64.9572649573","503.487179487","503.487179487","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","0","116","116","0","0","116","116","0","116","116","116","0","116","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","445","4749","2303","445","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","705782","78497","702368","703567","3332","83248","703571","648283","3343","707788","708237","704577","5648","707787","NA","Sternberg task","76","58908","117","yes","1024"
"65.2542372881","65.2542372881","504.381355932","504.381355932","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","0","117","117","0","0","117","117","0","117","117","117","0","117","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","609","4749","2303","609","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","711671","78497","708259","709456","3332","83248","709461","648283","3343","713678","714292","710465","5648","713677","NA","Sternberg task","77","59517","118","yes","1024"
"64.7058823529","64.7058823529","504.487394958","504.487394958","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","118","0","118","118","0","0","118","118","0","118","118","118","0","118","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","517","4749","2303","517","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","717736","78497","714321","715520","3332","83248","715524","648283","3343","719739","720260","716529","5648","719739","NA","Sternberg task","77","60034","119","yes","1024"
"65","65","504.125","504.125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","0","119","119","0","0","119","119","0","119","119","119","0","119","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","461","4749","2303","461","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","723702","78497","714321","721485","3332","83248","721489","720289","3343","725707","726172","722495","5648","725707","NA","Sternberg task","78","60495","120","yes","1024"
"64.4628099174","64.4628099174","506.67768595","506.67768595","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","120","0","120","120","0","0","120","120","0","120","120","120","0","120","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","813","4749","2303","813","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","729613","78497","726199","727397","3332","83248","727401","720289","3343","731618","732436","728407","5648","731617","NA","Sternberg task","78","61308","121","yes","1024"
"63.9344262295","63.9344262295","508.12295082","508.12295082","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","121","0","121","121","0","0","121","121","0","121","121","121","0","121","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","683","4749","2303","683","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","735870","78497","726199","733655","3332","83248","733659","732457","3343","737876","738564","734664","5648","737876","NA","Sternberg task","78","61991","122","yes","1024"
"63.4146341463","63.4146341463","511.764227642","511.764227642","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","122","0","122","122","0","0","122","122","0","122","122","122","0","122","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","956","4749","2303","956","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","742005","78497","726199","739790","3332","83248","739794","738592","3343","744012","744972","740799","5648","744011","NA","Sternberg task","78","62947","123","yes","1024"
"62.9032258065","62.9032258065","510.008064516","510.008064516","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","123","0","123","123","0","0","123","123","0","123","123","123","0","123","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","294","4749","2303","294","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","748411","78497","726199","746198","3332","83248","746202","744996","3343","750417","750716","747206","5648","750417","NA","Sternberg task","78","63241","124","yes","1024"
"63.2","63.2","509.336","509.336","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","0","124","124","0","0","124","124","0","124","124","124","0","124","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","426","4749","2303","426","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","754158","78497","726199","751943","3332","83248","751947","750739","3343","756165","756596","752952","5648","756165","NA","Sternberg task","79","63667","125","yes","1024"
"62.6984126984","62.6984126984","508.992063492","508.992063492","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","125","0","125","125","0","0","125","125","0","125","125","125","0","125","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","right","right","NA","466","4749","2303","466","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","760041","78497","756625","757827","3332","83248","757831","750739","3343","762045","762516","758836","5648","762045","NA","Sternberg task","79","64133","126","yes","1024"
"62.9921259843","62.9921259843","507.952755906","507.952755906","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","0","126","126","0","0","126","126","0","126","126","126","0","126","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","377","4749","2303","377","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","765955","78497","756625","763740","3332","83248","763744","762543","3343","767959","768340","764749","5648","767959","NA","Sternberg task","80","64510","127","yes","1024"
"63.28125","63.28125","507.0078125","507.0078125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","0","127","127","0","0","127","127","0","127","127","127","0","127","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","387","4749","2303","387","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","771783","78497","768371","769569","3332","83248","769573","762543","3343","773788","774180","770577","5648","773788","NA","Sternberg task","81","64897","128","yes","1024"
"63.5658914729","63.5658914729","506.84496124","506.84496124","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","0","128","128","0","0","128","128","0","128","128","128","0","128","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","486","4749","2303","486","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","777636","78497","774224","775420","3332","83248","775424","762543","3343","779641","780132","776430","5648","779641","NA","Sternberg task","82","65383","129","yes","1024"
"63.8461538462","63.8461538462","506.876923077","506.876923077","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","0","129","129","0","0","129","129","0","129","129","129","0","129","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","511","4749","2303","511","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","783571","78497","780157","781355","3332","83248","781359","762543","3343","785577","786092","782365","5648","785577","NA","Sternberg task","83","65894","130","yes","1024"
"63.358778626","63.358778626","507.358778626","507.358778626","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","130","0","130","130","0","0","130","130","0","130","130","130","0","130","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","570","4749","2303","570","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","789537","78497","786117","787321","3332","83248","787325","762543","3343","791542","792117","788331","5648","791541","NA","Sternberg task","83","66464","131","yes","1024"
"63.6363636364","63.6363636364","505.931818182","505.931818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","0","131","131","0","0","131","131","0","131","131","131","0","131","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","319","4749","2303","319","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","795556","78497","786117","793341","3332","83248","793345","792144","3343","797561","797885","794350","5648","797560","NA","Sternberg task","84","66783","132","yes","1024"
"63.1578947368","63.1578947368","505.180451128","505.180451128","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","132","0","132","132","0","0","132","132","0","132","132","132","0","132","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","406","4749","2303","406","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","801325","78497","797913","799110","3332","83248","799114","792144","3343","803330","803741","800119","5648","803329","NA","Sternberg task","84","67189","133","yes","1024"
"63.4328358209","63.4328358209","504.873134328","504.873134328","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","0","133","133","0","0","133","133","0","133","133","133","0","133","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","464","4749","2303","464","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","807177","78497","797913","804962","3332","83248","804966","803762","3343","809184","809653","805971","5648","809183","NA","Sternberg task","85","67653","134","yes","1024"
"63.7037037037","63.7037037037","503.896296296","503.896296296","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","134","134","0","0","134","134","0","134","134","134","0","134","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","373","4749","2303","373","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","813093","78497","809683","810879","3332","83248","810883","803762","3343","815099","815477","811888","5648","815098","NA","Sternberg task","86","68026","135","yes","1024"
"63.9705882353","63.9705882353","504.529411765","504.529411765","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","0","135","135","0","0","135","135","0","135","135","135","0","135","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","590","4749","2303","590","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","818925","78497","815510","816710","3332","83248","816714","803762","3343","820929","821524","817719","5648","820929","NA","Sternberg task","87","68616","136","yes","1024"
"64.2335766423","64.2335766423","505.905109489","505.905109489","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","0","136","136","0","0","136","136","0","136","136","136","0","136","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","693","4749","2303","693","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","824964","78497","821553","822749","3332","83248","822753","803762","3343","826971","827669","823758","5648","826970","NA","Sternberg task","88","69309","137","yes","1024"
"64.4927536232","64.4927536232","513.507246377","513.507246377","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","0","137","137","0","0","137","137","0","137","137","137","0","137","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1555","4749","2303","1555","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","831110","78497","827697","828895","3332","83248","828899","803762","3343","833117","834676","829904","5648","833116","NA","Sternberg task","89","70864","138","yes","1024"
